"metric_score"	"metric_name"	"mol_rep"	"mol_prop"	"model_name"	"fold"	"split_type"	"task"
0.851832276250881	"AUROC"	"Graph"	" BACE"	"GIN"	18	"random"	"benchmark"
0.859019886363636	"AUROC"	"Graph"	" BACE"	"GIN"	19	"random"	"benchmark"
0.833420274734829	"AUROC"	"Graph"	" BACE"	"GIN"	20	"random"	"benchmark"
0.878745644599303	"AUROC"	"Graph"	" BACE"	"GIN"	21	"random"	"benchmark"
0.865221987315011	"AUROC"	"Graph"	" BACE"	"GIN"	22	"random"	"benchmark"
0.847395833333333	"AUROC"	"Graph"	" BACE"	"GIN"	23	"random"	"benchmark"
0.816376306620209	"AUROC"	"Graph"	" BACE"	"GIN"	24	"random"	"benchmark"
0.911539147494204	"AUROC"	"Graph"	" BACE"	"GIN"	25	"random"	"benchmark"
0.895833333333333	"AUROC"	"Graph"	" BACE"	"GIN"	26	"random"	"benchmark"
0.857381959126145	"AUROC"	"Graph"	" BACE"	"GIN"	27	"random"	"benchmark"
0.925420168067227	"AUROC"	"Graph"	" BACE"	"GIN"	28	"random"	"benchmark"
0.797294954048899	"AUROC"	"Graph"	" BACE"	"GIN"	29	"random"	"benchmark"
0.851469163706813	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	0	"random"	"benchmark"
0.941061543471182	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	1	"random"	"benchmark"
0.898268398268398	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	2	"random"	"benchmark"
0.942091874906479	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	3	"random"	"benchmark"
0.874842982756652	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	4	"random"	"benchmark"
0.939954105048445	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	5	"random"	"benchmark"
0.919662309368192	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	6	"random"	"benchmark"
0.921671671671672	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	7	"random"	"benchmark"
0.896551724137931	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	8	"random"	"benchmark"
0.88895697167756	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	9	"random"	"benchmark"
0.911347517730496	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	10	"random"	"benchmark"
0.890512820512821	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	11	"random"	"benchmark"
0.920982651639863	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	12	"random"	"benchmark"
0.847132034632035	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	13	"random"	"benchmark"
0.906049382716049	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	14	"random"	"benchmark"
0.913118527042578	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	15	"random"	"benchmark"
0.880370569280344	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	16	"random"	"benchmark"
0.875686274509804	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	17	"random"	"benchmark"
0.918798043326345	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	18	"random"	"benchmark"
0.919960228685061	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	19	"random"	"benchmark"
0.88546511627907	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	20	"random"	"benchmark"
0.880466472303207	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	21	"random"	"benchmark"
0.886711409395973	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	22	"random"	"benchmark"
0.905746509129968	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	23	"random"	"benchmark"
0.907843137254902	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	24	"random"	"benchmark"
0.909362420464875	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	25	"random"	"benchmark"
0.888747346072187	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	26	"random"	"benchmark"
0.94613680420936	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	27	"random"	"benchmark"
0.916698705626041	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	28	"random"	"benchmark"
0.93469387755102	"AUROC"	" SMILES"	" BBBP"	"  MolBERT"	29	"random"	"benchmark"
0.910975609756098	"AUROC"	"Graph"	" BBBP"	"GROVER"	0	"random"	"benchmark"
0.933734939759036	"AUROC"	"Graph"	" BBBP"	"GROVER"	1	"random"	"benchmark"
0.896642527978934	"AUROC"	"Graph"	" BBBP"	"GROVER"	2	"random"	"benchmark"
0.957953015112973	"AUROC"	"Graph"	" BBBP"	"GROVER"	3	"random"	"benchmark"
0.856361607142857	"AUROC"	"Graph"	" BBBP"	"GROVER"	4	"random"	"benchmark"
0.872727272727273	"AUROC"	"Graph"	" BBBP"	"GROVER"	5	"random"	"benchmark"
0.93012987012987	"AUROC"	"Graph"	" BBBP"	"GROVER"	6	"random"	"benchmark"
0.913239780353874	"AUROC"	"Graph"	" BBBP"	"GROVER"	7	"random"	"benchmark"
0.942725555030704	"AUROC"	"Graph"	" BBBP"	"GROVER"	8	"random"	"benchmark"
0.915519480519481	"AUROC"	"Graph"	" BBBP"	"GROVER"	9	"random"	"benchmark"
