"mean_metric_score"	"std_metric_score"	"split_type"	"mol_rep"	"mol_prop"	"model_name"	"metric_name"	"desc_name"	"size"
17.0711730860791	0.509195104717961	"scaffold"	"Fixed-1. MorganBits"	"mw_size10000_desc"	"   SVM"	"RMSE"	"MolWt"	10000
19.9814327379767	0.443571222445661	"scaffold"	"Fixed-2. MACCS"	"mw_size10000_desc"	"   SVM"	"RMSE"	"MolWt"	10000
3.56482626434644	0.840811048397773	"scaffold"	"Fixed-3. AtomPairs"	"mw_size10000_desc"	"   SVM"	"RMSE"	"MolWt"	10000
22.9035636492346	0.560284056532578	"scaffold"	"Fixed-1. MorganBits"	"mw_size10000_desc"	"   XGBoost"	"RMSE"	"MolWt"	10000
20.7190596765872	0.516573700289071	"scaffold"	"Fixed-2. MACCS"	"mw_size10000_desc"	"   XGBoost"	"RMSE"	"MolWt"	10000
16.8920957880621	0.406355202140268	"scaffold"	"Fixed-3. AtomPairs"	"mw_size10000_desc"	"   XGBoost"	"RMSE"	"MolWt"	10000
1.69114813624226	0.903493458718388	"scaffold"	"Learned-1. SMILES"	"mw_size10000_desc"	"  RNN"	"RMSE"	"MolWt"	10000
25.6297451237716	0.760198378024506	"scaffold"	"Learned-2. Graph"	"mw_size10000_desc"	"GCN"	"RMSE"	"MolWt"	10000
25.4702744914657	1.0218408562296	"scaffold"	"Learned-2. Graph"	"mw_size10000_desc"	"GIN"	"RMSE"	"MolWt"	10000
26.8767335314705	2.59471791275313	"scaffold"	"Learned-2. Graph"	"mw_size10000_desc"	"GROVER"	"RMSE"	"MolWt"	10000
203.023876270271	2.0877160739052	"scaffold"	"Learned-1. SMILES"	"mw_size10000_desc"	" MolBERT"	"RMSE"	"MolWt"	10000
22.2428622778471	0.409741594087536	"scaffold"	"Fixed-1. MorganBits"	"mw_size20000_desc"	"   RF"	"RMSE"	"MolWt"	20000
20.3605178988707	0.257546972284595	"scaffold"	"Fixed-2. MACCS"	"mw_size20000_desc"	"   RF"	"RMSE"	"MolWt"	20000
17.0834777190126	0.310695216279357	"scaffold"	"Fixed-3. AtomPairs"	"mw_size20000_desc"	"   RF"	"RMSE"	"MolWt"	20000
15.4631246971974	0.36553770690999	"scaffold"	"Fixed-1. MorganBits"	"mw_size20000_desc"	"   SVM"	"RMSE"	"MolWt"	20000
19.6240888707084	0.29114355221392	"scaffold"	"Fixed-2. MACCS"	"mw_size20000_desc"	"   SVM"	"RMSE"	"MolWt"	20000
2.90899113030783	0.770489277858462	"scaffold"	"Fixed-3. AtomPairs"	"mw_size20000_desc"	"   SVM"	"RMSE"	"MolWt"	20000
22.6719191083216	0.355296495166792	"scaffold"	"Fixed-1. MorganBits"	"mw_size20000_desc"	"   XGBoost"	"RMSE"	"MolWt"	20000
20.4953804294917	0.338664529055035	"scaffold"	"Fixed-2. MACCS"	"mw_size20000_desc"	"   XGBoost"	"RMSE"	"MolWt"	20000
16.5143280302518	0.321586240478928	"scaffold"	"Fixed-3. AtomPairs"	"mw_size20000_desc"	"   XGBoost"	"RMSE"	"MolWt"	20000
1.35630038873401	0.892213476797445	"scaffold"	"Learned-1. SMILES"	"mw_size20000_desc"	"  RNN"	"RMSE"	"MolWt"	20000
24.8355445940384	0.996233482978602	"scaffold"	"Learned-2. Graph"	"mw_size20000_desc"	"GCN"	"RMSE"	"MolWt"	20000
24.3901740607125	1.30352019199575	"scaffold"	"Learned-2. Graph"	"mw_size20000_desc"	"GIN"	"RMSE"	"MolWt"	20000
29.4097743729687	6.56279631331197	"scaffold"	"Learned-2. Graph"	"mw_size20000_desc"	"GROVER"	"RMSE"	"MolWt"	20000
107.434931556605	3.44858149705876	"scaffold"	"Learned-1. SMILES"	"mw_size20000_desc"	" MolBERT"	"RMSE"	"MolWt"	20000
21.7508037573265	0.4282920720041	"scaffold"	"Fixed-1. MorganBits"	"mw_size40000_desc"	"   RF"	"RMSE"	"MolWt"	40000
19.9584191713181	0.205757179589642	"scaffold"	"Fixed-2. MACCS"	"mw_size40000_desc"	"   RF"	"RMSE"	"MolWt"	40000
16.5090339038102	0.369300323319112	"scaffold"	"Fixed-3. AtomPairs"	"mw_size40000_desc"	"   RF"	"RMSE"	"MolWt"	40000
14.5139045115198	0.30126590985512	"scaffold"	"Fixed-1. MorganBits"	"mw_size40000_desc"	"   SVM"	"RMSE"	"MolWt"	40000
19.505614129473	0.243802387842523	"scaffold"	"Fixed-2. MACCS"	"mw_size40000_desc"	"   SVM"	"RMSE"	"MolWt"	40000
2.80666654637859	0.708667231447594	"scaffold"	"Fixed-3. AtomPairs"	"mw_size40000_desc"	"   SVM"	"RMSE"	"MolWt"	40000
22.5223367834711	0.342480727942748	"scaffold"	"Fixed-1. MorganBits"	"mw_size40000_desc"	"   XGBoost"	"RMSE"	"MolWt"	40000
20.4550605344364	0.292774307743581	"scaffold"	"Fixed-2. MACCS"	"mw_size40000_desc"	"   XGBoost"	"RMSE"	"MolWt"	40000
16.4593953421399	0.292522085832914	"scaffold"	"Fixed-3. AtomPairs"	"mw_size40000_desc"	"   XGBoost"	"RMSE"	"MolWt"	40000
0.642322878961737	0.371857960951858	"scaffold"	"Learned-1. SMILES"	"mw_size40000_desc"	"  RNN"	"RMSE"	"MolWt"	40000
23.2349200045897	0.866119936273649	"scaffold"	"Learned-2. Graph"	"mw_size40000_desc"	"GCN"	"RMSE"	"MolWt"	40000
23.0812032188755	2.27710566431408	"scaffold"	"Learned-2. Graph"	"mw_size40000_desc"	"GIN"	"RMSE"	"MolWt"	40000
29.2306990574029	7.32560443867601	"scaffold"	"Learned-2. Graph"	"mw_size40000_desc"	"GROVER"	"RMSE"	"MolWt"	40000
47.5876684517736	0.819646113193046	"scaffold"	"Learned-1. SMILES"	"mw_size40000_desc"	" MolBERT"	"RMSE"	"MolWt"	40000
21.7296967028005	0.624072948135626	"scaffold"	"Fixed-1. MorganBits"	"mw_size60000_desc"	"   RF"	"RMSE"	"MolWt"	60000
19.7504285675534	0.299168817276389	"scaffold"	"Fixed-2. MACCS"	"mw_size60000_desc"	"   RF"	"RMSE"	"MolWt"	60000
16.3152602621423	0.428229686399438	"scaffold"	"Fixed-3. AtomPairs"	"mw_size60000_desc"	"   RF"	"RMSE"	"MolWt"	60000
14.3853252988512	0.344157474417626	"scaffold"	"Fixed-1. MorganBits"	"mw_size60000_desc"	"   SVM"	"RMSE"	"MolWt"	60000
19.5370662988169	0.17745933905862	"scaffold"	"Fixed-2. MACCS"	"mw_size60000_desc"	"   SVM"	"RMSE"	"MolWt"	60000
2.92066862303022	0.732954983522457	"scaffold"	"Fixed-3. AtomPairs"	"mw_size60000_desc"	"   SVM"	"RMSE"	"MolWt"	60000
