"fold"	"D_statistic"	"p_value"	"split_type"	"mol_prop"	"group"
18	0.0330128157198187	0.988762368370297	"Scaffold"	" BBBP"	" Training vs Validation"
19	0.0225120007178	0.999987084026586	"Scaffold"	" BBBP"	" Training vs Validation"
20	0.0176070344394431	0.999999996589698	"Scaffold"	" BBBP"	" Training vs Validation"
21	0.0670544780248538	0.386019253606101	"Scaffold"	" BBBP"	" Training vs Validation"
22	0.127002736612283	0.00561884772755594	"Scaffold"	" BBBP"	" Training vs Validation"
23	0.0421827099938688	0.902199278529991	"Scaffold"	" BBBP"	" Training vs Validation"
24	0.0262415695892091	0.999622027908275	"Scaffold"	" BBBP"	" Training vs Validation"
25	0.0232028831631051	0.999972548187507	"Scaffold"	" BBBP"	" Training vs Validation"
26	0.0200056825828835	0.999999586313267	"Scaffold"	" BBBP"	" Training vs Validation"
27	0.0238698389436377	0.99994661915737	"Scaffold"	" BBBP"	" Training vs Validation"
28	0.0109703757981786	1	"Scaffold"	" BBBP"	" Training vs Validation"
29	0.0224581657220619	0.999987857694242	"Scaffold"	" BBBP"	" Training vs Validation"
0	0.00456410190352889	0.999999162656009	"Random"	" HIV"	"Training vs Test"
1	0.00361125597830747	0.999999999933595	"Random"	" HIV"	"Training vs Test"
2	0.00103867618260701	1	"Random"	" HIV"	"Training vs Test"
3	0.00371316000957112	0.999999999737899	"Random"	" HIV"	"Training vs Test"
4	0.00304455752843225	0.999999999999998	"Random"	" HIV"	"Training vs Test"
5	0.00348974563803395	0.999999999989013	"Random"	" HIV"	"Training vs Test"
6	0.0022239747439407	1	"Random"	" HIV"	"Training vs Test"
7	0.0056886083435215	0.99978433264869	"Random"	" HIV"	"Training vs Test"
8	0.00313567180803523	0.999999999999984	"Random"	" HIV"	"Training vs Test"
9	0.001970164311733	1	"Random"	" HIV"	"Training vs Test"
10	0.00207199444058801	1	"Random"	" HIV"	"Training vs Test"
11	0.00322697084365979	0.999999999999892	"Random"	" HIV"	"Training vs Test"
12	0.00286214421320471	1	"Random"	" HIV"	"Training vs Test"
13	0.000552339211878421	1	"Random"	" HIV"	"Training vs Test"
14	2.49642336358866e-05	1	"Random"	" HIV"	"Training vs Test"
15	0.0001466962811353	1	"Random"	" HIV"	"Training vs Test"
16	0.000329035693954206	1	"Random"	" HIV"	"Training vs Test"
17	0.00146418408079022	1	"Random"	" HIV"	"Training vs Test"
18	0.00276027713314538	1	"Random"	" HIV"	"Training vs Test"
19	0.000754506640933093	1	"Random"	" HIV"	"Training vs Test"
20	0.00198076930737208	1	"Random"	" HIV"	"Training vs Test"
21	0.00280135209186364	1	"Random"	" HIV"	"Training vs Test"
22	0.00116018652288053	1	"Random"	" HIV"	"Training vs Test"
23	0.000825903757913255	1	"Random"	" HIV"	"Training vs Test"
24	0.000146585427522351	1	"Random"	" HIV"	"Training vs Test"
25	0.00179846684575749	1	"Random"	" HIV"	"Training vs Test"
26	0.00167688260307534	1	"Random"	" HIV"	"Training vs Test"
27	0.00274063387293119	1	"Random"	" HIV"	"Training vs Test"
28	0.0038848205243423	0.999999997922898	"Random"	" HIV"	"Training vs Test"
29	0.000673997356969202	1	"Random"	" HIV"	"Training vs Test"
0	0.00243663631502151	1	"Scaffold"	" HIV"	"Training vs Test"
1	0.0023045209791089	1	"Scaffold"	" HIV"	"Training vs Test"
2	0.00295329544401201	1	"Scaffold"	" HIV"	"Training vs Test"
3	0.0127592508503967	0.591160175442203	"Scaffold"	" HIV"	"Training vs Test"
4	0.00140331805704051	1	"Scaffold"	" HIV"	"Training vs Test"
5	0.00684354779538896	0.995501017002062	"Scaffold"	" HIV"	"Training vs Test"
6	0.00193973129985814	1	"Scaffold"	" HIV"	"Training vs Test"
7	0.00777507287571926	0.97992819191133	"Scaffold"	" HIV"	"Training vs Test"
8	0.00181822095958463	1	"Scaffold"	" HIV"	"Training vs Test"
9	0.00134252593569944	1	"Scaffold"	" HIV"	"Training vs Test"
10	0.00641785514118418	0.998213005729988	"Scaffold"	" HIV"	"Training vs Test"
11	0.00184850616664222	1	"Scaffold"	" HIV"	"Training vs Test"
12	0.00100816926832353	1	"Scaffold"	" HIV"	"Training vs Test"
13	0.00438176249070998	0.999999779757325	"Scaffold"	" HIV"	"Training vs Test"
14	0.00590134381701094	0.999565020717447	"Scaffold"	" HIV"	"Training vs Test"
15	0.00324687276230419	0.99999999999984	"Scaffold"	" HIV"	"Training vs Test"
16	0.00279071014502023	1	"Scaffold"	" HIV"	"Training vs Test"
17	0.000400432810934368	1	"Scaffold"	" HIV"	"Training vs Test"
18	0.00950746357791829	0.895716276268463	"Scaffold"	" HIV"	"Training vs Test"
19	0.0123945350735546	0.628130783723717	"Scaffold"	" HIV"	"Training vs Test"
20	0.00896018668103136	0.930839103718826	"Scaffold"	" HIV"	"Training vs Test"
21	0.00117986673429903	1	"Scaffold"	" HIV"	"Training vs Test"
22	0.000795249038812505	1	"Scaffold"	" HIV"	"Training vs Test"
23	0.000187586483831976	1	"Scaffold"	" HIV"	"Training vs Test"
24	0.00166631455864057	1	"Scaffold"	" HIV"	"Training vs Test"
25	0.00404736887212976	0.999999988412485	"Scaffold"	" HIV"	"Training vs Test"
26	0.0150385119862352	0.380030952922902	"Scaffold"	" HIV"	"Training vs Test"
27	0.000643379589072768	1	"Scaffold"	" HIV"	"Training vs Test"
28	0.0110072168879835	0.767556467472462	"Scaffold"	" HIV"	"Training vs Test"
29	0.00632688866639846	0.998570207551313	"Scaffold"	" HIV"	"Training vs Test"
0	0.00560089438347226	0.9999999512387	"Random"	" HIV"	" Validation vs Test"
1	0.0067999372777405	0.999981169585453	"Random"	" HIV"	" Validation vs Test"
2	0.000234853709553455	1	"Random"	" HIV"	" Validation vs Test"
3	0.00268284295500355	1	"Random"	" HIV"	" Validation vs Test"
4	0.000737495045130611	1	"Random"	" HIV"	" Validation vs Test"
5	0.00290900494872015	1	"Random"	" HIV"	" Validation vs Test"
6	8.10044265066944e-06	1	"Random"	" HIV"	" Validation vs Test"
7	0.00633022985863359	0.999997254320311	"Random"	" HIV"	" Validation vs Test"
8	0.00487161803562956	0.999999999880971	"Random"	" HIV"	" Validation vs Test"
9	0.000477453097845867	1	"Random"	" HIV"	" Validation vs Test"
10	0.00122405375004367	1	"Random"	" HIV"	" Validation vs Test"
11	0.00315349641120836	1	"Random"	" HIV"	" Validation vs Test"
12	0.00462848650146958	0.999999999991794	"Random"	" HIV"	" Validation vs Test"
13	0.00365619687410413	1	"Random"	" HIV"	" Validation vs Test"
14	0.00631426548260672	0.999997448330307	"Random"	" HIV"	" Validation vs Test"
15	0.00438588711317717	0.999999999999641	"Random"	" HIV"	" Validation vs Test"
16	0.00341318359458139	1	"Random"	" HIV"	" Validation vs Test"
17	0.00120767548278647	1	"Random"	" HIV"	" Validation vs Test"
18	0.00631373333673916	0.999997454580581	"Random"	" HIV"	" Validation vs Test"
19	0.00195415788034703	1	"Random"	" HIV"	" Validation vs Test"
20	0.00438547322194684	0.999999999999643	"Random"	" HIV"	" Validation vs Test"
21	0.00511486782442678	0.999999998814376	"Random"	" HIV"	" Validation vs Test"
22	0.0036560786194669	1	"Random"	" HIV"	" Validation vs Test"
23	0.00146748092079674	1	"Random"	" HIV"	" Validation vs Test"
24	0.00290965534922495	1	"Random"	" HIV"	" Validation vs Test"
25	0.000980922215883685	1	"Random"	" HIV"	" Validation vs Test"
26	0.00195368486179808	1	"Random"	" HIV"	" Validation vs Test"
27	0.00073755417244923	1	"Random"	" HIV"	" Validation vs Test"
28	0.0046112213244331	0.999999999993324	"Random"	" HIV"	" Validation vs Test"
29	0.00218026074674501	1	"Random"	" HIV"	" Validation vs Test"
0	0.00243663631502151	1	"Scaffold"	" HIV"	" Validation vs Test"
1	0.0023045209791089	1	"Scaffold"	" HIV"	" Validation vs Test"
2	0.00295329544401201	1	"Scaffold"	" HIV"	" Validation vs Test"
3	0.0127592508503967	0.591160175442203	"Scaffold"	" HIV"	" Validation vs Test"
4	0.00140331805704051	1	"Scaffold"	" HIV"	" Validation vs Test"
5	0.00684354779538896	0.995501017002062	"Scaffold"	" HIV"	" Validation vs Test"
6	0.00193973129985814	1	"Scaffold"	" HIV"	" Validation vs Test"
7	0.00777507287571926	0.97992819191133	"Scaffold"	" HIV"	" Validation vs Test"
8	0.00181822095958463	1	"Scaffold"	" HIV"	" Validation vs Test"
9	0.00134252593569944	1	"Scaffold"	" HIV"	" Validation vs Test"
10	0.00641785514118418	0.998213005729988	"Scaffold"	" HIV"	" Validation vs Test"
11	0.00184850616664222	1	"Scaffold"	" HIV"	" Validation vs Test"
12	0.00100816926832353	1	"Scaffold"	" HIV"	" Validation vs Test"
13	0.00438176249070998	0.999999779757325	"Scaffold"	" HIV"	" Validation vs Test"
14	0.00590134381701094	0.999565020717447	"Scaffold"	" HIV"	" Validation vs Test"
15	0.00324687276230419	0.99999999999984	"Scaffold"	" HIV"	" Validation vs Test"
16	0.00279071014502023	1	"Scaffold"	" HIV"	" Validation vs Test"
17	0.000400432810934368	1	"Scaffold"	" HIV"	" Validation vs Test"
18	0.00950746357791829	0.895716276268463	"Scaffold"	" HIV"	" Validation vs Test"
19	0.0123945350735546	0.628130783723717	"Scaffold"	" HIV"	" Validation vs Test"
20	0.00896018668103136	0.930839103718826	"Scaffold"	" HIV"	" Validation vs Test"
21	0.00117986673429903	1	"Scaffold"	" HIV"	" Validation vs Test"
22	0.000795249038812505	1	"Scaffold"	" HIV"	" Validation vs Test"
23	0.000187586483831976	1	"Scaffold"	" HIV"	" Validation vs Test"
24	0.00166631455864057	1	"Scaffold"	" HIV"	" Validation vs Test"
25	0.00404736887212976	0.999999988412485	"Scaffold"	" HIV"	" Validation vs Test"
26	0.0150385119862352	0.380030952922902	"Scaffold"	" HIV"	" Validation vs Test"
27	0.000643379589072768	1	"Scaffold"	" HIV"	" Validation vs Test"
28	0.0110072168879835	0.767556467472462	"Scaffold"	" HIV"	" Validation vs Test"
29	0.00632688866639846	0.998570207551313	"Scaffold"	" HIV"	" Validation vs Test"
0	0.00103679247994337	1	"Random"	" HIV"	" Training vs Validation"
1	0.00318868129943303	0.99999999999995	"Random"	" HIV"	" Training vs Validation"
2	0.00127352989216047	1	"Random"	" HIV"	" Training vs Validation"
3	0.00103031705456757	1	"Random"	" HIV"	" Training vs Validation"
4	0.00230706248330164	1	"Random"	" HIV"	" Training vs Validation"
5	0.000580740689313806	1	"Random"	" HIV"	" Training vs Validation"
6	0.00221587430129003	1	"Random"	" HIV"	" Training vs Validation"
7	0.00064162151511209	1	"Random"	" HIV"	" Training vs Validation"
8	0.00173594622759433	1	"Random"	" HIV"	" Training vs Validation"
9	0.00149271121388713	1	"Random"	" HIV"	" Training vs Validation"
10	0.000847940690544345	1	"Random"	" HIV"	" Training vs Validation"
11	0.00638046725486815	0.998370297437821	"Random"	" HIV"	" Training vs Validation"
12	0.00176634228826487	1	"Random"	" HIV"	" Training vs Validation"
13	0.00310385766222571	0.999999999999992	"Random"	" HIV"	" Training vs Validation"
14	0.00628930124897084	0.998702177503241	"Random"	" HIV"	" Training vs Validation"
15	0.00453258339431247	0.999999329754187	"Random"	" HIV"	" Training vs Validation"
16	0.0037422192885356	0.999999999622162	"Random"	" HIV"	" Training vs Validation"
17	0.00267185956357669	1	"Random"	" HIV"	" Training vs Validation"
18	0.00355345620359378	0.99999999997128	"Random"	" HIV"	" Training vs Validation"
19	0.00270866452128012	1	"Random"	" HIV"	" Training vs Validation"
20	0.00240470391457475	1	"Random"	" HIV"	" Training vs Validation"
21	0.00231351573256314	1	"Random"	" HIV"	" Training vs Validation"
22	0.00249589209658636	1	"Random"	" HIV"	" Training vs Validation"
23	0.000641577162883485	1	"Random"	" HIV"	" Training vs Validation"
24	0.0027630699217026	1	"Random"	" HIV"	" Training vs Validation"
25	0.000817544629873808	1	"Random"	" HIV"	" Training vs Validation"
26	0.000276802258722737	1	"Random"	" HIV"	" Training vs Validation"
27	0.00200307970048196	1	"Random"	" HIV"	" Training vs Validation"
28	0.000726400800090802	1	"Random"	" HIV"	" Training vs Validation"
29	0.00285425810371421	1	"Random"	" HIV"	" Training vs Validation"
0	0.00243663631502151	1	"Scaffold"	" HIV"	" Training vs Validation"
1	0.0023045209791089	1	"Scaffold"	" HIV"	" Training vs Validation"
2	0.00295329544401201	1	"Scaffold"	" HIV"	" Training vs Validation"
3	0.0127592508503967	0.591160175442203	"Scaffold"	" HIV"	" Training vs Validation"
4	0.00140331805704051	1	"Scaffold"	" HIV"	" Training vs Validation"
5	0.00684354779538896	0.995501017002062	"Scaffold"	" HIV"	" Training vs Validation"
6	0.00193973129985814	1	"Scaffold"	" HIV"	" Training vs Validation"
7	0.00777507287571926	0.97992819191133	"Scaffold"	" HIV"	" Training vs Validation"
8	0.00181822095958463	1	"Scaffold"	" HIV"	" Training vs Validation"
9	0.00134252593569944	1	"Scaffold"	" HIV"	" Training vs Validation"
10	0.00641785514118418	0.998213005729988	"Scaffold"	" HIV"	" Training vs Validation"
11	0.00184850616664222	1	"Scaffold"	" HIV"	" Training vs Validation"
12	0.00100816926832353	1	"Scaffold"	" HIV"	" Training vs Validation"
13	0.00438176249070998	0.999999779757325	"Scaffold"	" HIV"	" Training vs Validation"
14	0.00590134381701094	0.999565020717447	"Scaffold"	" HIV"	" Training vs Validation"
15	0.00324687276230419	0.99999999999984	"Scaffold"	" HIV"	" Training vs Validation"
16	0.00279071014502023	1	"Scaffold"	" HIV"	" Training vs Validation"
17	0.000400432810934368	1	"Scaffold"	" HIV"	" Training vs Validation"
18	0.00950746357791829	0.895716276268463	"Scaffold"	" HIV"	" Training vs Validation"
19	0.0123945350735546	0.628130783723717	"Scaffold"	" HIV"	" Training vs Validation"
20	0.00896018668103136	0.930839103718826	"Scaffold"	" HIV"	" Training vs Validation"
21	0.00117986673429903	1	"Scaffold"	" HIV"	" Training vs Validation"
22	0.000795249038812505	1	"Scaffold"	" HIV"	" Training vs Validation"
23	0.000187586483831976	1	"Scaffold"	" HIV"	" Training vs Validation"
24	0.00166631455864057	1	"Scaffold"	" HIV"	" Training vs Validation"
25	0.00404736887212976	0.999999988412485	"Scaffold"	" HIV"	" Training vs Validation"
26	0.0150385119862352	0.380030952922902	"Scaffold"	" HIV"	" Training vs Validation"
27	0.000643379589072768	1	"Scaffold"	" HIV"	" Training vs Validation"
28	0.0110072168879835	0.767556467472462	"Scaffold"	" HIV"	" Training vs Validation"
29	0.00632688866639846	0.998570207551313	"Scaffold"	" HIV"	" Training vs Validation"
0	0.113626638658731	0.146510356445661	"Random"	"ESOL"	"Training vs Test"
1	0.0696191354512097	0.71514236480723	"Random"	"ESOL"	"Training vs Test"
2	0.114367286070286	0.144541966899663	"Random"	"ESOL"	"Training vs Test"
3	0.0875733375193768	0.424435994909603	"Random"	"ESOL"	"Training vs Test"
4	0.0561976335773012	0.909000957511924	"Random"	"ESOL"	"Training vs Test"
5	0.155446107960677	0.0156101358648246	"Random"	"ESOL"	"Training vs Test"
6	0.106047524674764	0.208743327732556	"Random"	"ESOL"	"Training vs Test"
7	0.0835998665698644	0.484113543665226	"Random"	"ESOL"	"Training vs Test"
8	0.101308792653494	0.254049351781002	"Random"	"ESOL"	"Training vs Test"
9	0.0604948688264035	0.855945345873203	"Random"	"ESOL"	"Training vs Test"
10	0.0391460471322332	0.997892688281558	"Random"	"ESOL"	"Training vs Test"
11	0.0946765300315915	0.329034202424693	"Random"	"ESOL"	"Training vs Test"
12	0.0825598963954241	0.500383818439792	"Random"	"ESOL"	"Training vs Test"
13	0.0662048937464435	0.770914355640057	"Random"	"ESOL"	"Training vs Test"
14	0.101406903047309	0.253042829868768	"Random"	"ESOL"	"Training vs Test"
15	0.0479857936149756	0.974884538720425	"Random"	"ESOL"	"Training vs Test"
16	0.132076212153916	0.0601840453900993	"Random"	"ESOL"	"Training vs Test"
17	0.102368384906697	0.243334336723532	"Random"	"ESOL"	"Training vs Test"
18	0.100003924415753	0.267717399947034	"Random"	"ESOL"	"Training vs Test"
