"X"	"metric_score"	"metric_name"	"mol_prop"	"model_name"	"fold"	"split_type"	"task"	"edge_removed"	"edge_pct"
104	0.999208547685002	"AUROC"	" CYP3A4"	"RF"	6	"Random"	"cutoff6"	"N"	0.815217391304348
105	0.999201915403033	"AUROC"	" CYP3A4"	"RF"	6	"Random"	"cutoff6"	"Y"	0.815217391304348
108	0.974520596590909	"AUROC"	" CYP3A4"	"RF"	6	"Random"	"cutoff5"	"N"	0.815217391304348
109	0.971700174825175	"AUROC"	" CYP3A4"	"RF"	6	"Random"	"cutoff5"	"Y"	0.815217391304348
110	0.997796143250689	"AUROC"	" CYP3A4"	"RF"	6	"Random"	"cutoff7"	"N"	0.815217391304348
111	0.997777777777778	"AUROC"	" CYP3A4"	"RF"	6	"Random"	"cutoff7"	"Y"	0.815217391304348
112	0.665660511363636	"AUROC"	" CYP3A4"	"RF"	7	"Scaffold"	"cutoff6"	"N"	1.90217391304348
113	0.663801337153773	"AUROC"	" CYP3A4"	"RF"	7	"Scaffold"	"cutoff6"	"Y"	1.90217391304348
116	0.857277882797732	"AUROC"	" CYP3A4"	"RF"	7	"Scaffold"	"cutoff5"	"N"	1.90217391304348
117	0.820742753623188	"AUROC"	" CYP3A4"	"RF"	7	"Scaffold"	"cutoff5"	"Y"	1.90217391304348
118	0.645027624309392	"AUROC"	" CYP3A4"	"RF"	7	"Scaffold"	"cutoff7"	"N"	1.90217391304348
119	0.645539906103286	"AUROC"	" CYP3A4"	"RF"	7	"Scaffold"	"cutoff7"	"Y"	1.90217391304348
120	0.950162513542795	"AUROC"	" CYP3A4"	"RF"	7	"Random"	"cutoff6"	"N"	0.815217391304348
121	0.943502824858757	"AUROC"	" CYP3A4"	"RF"	7	"Random"	"cutoff6"	"Y"	0.815217391304348
124	0.895134137069621	"AUROC"	" CYP3A4"	"RF"	7	"Random"	"cutoff5"	"N"	0.815217391304348
125	0.882025904203324	"AUROC"	" CYP3A4"	"RF"	7	"Random"	"cutoff5"	"Y"	0.815217391304348
126	0.993272655322517	"AUROC"	" CYP3A4"	"RF"	7	"Random"	"cutoff7"	"N"	0.815217391304348
127	0.996807661612131	"AUROC"	" CYP3A4"	"RF"	7	"Random"	"cutoff7"	"Y"	0.815217391304348
128	0.765013774104683	"AUROC"	" CYP3A4"	"RF"	8	"Scaffold"	"cutoff6"	"N"	0.543478260869565
129	0.908494475138122	"AUROC"	" CYP3A4"	"RF"	8	"Scaffold"	"cutoff6"	"Y"	0.543478260869565
132	0.913692162417375	"AUROC"	" CYP3A4"	"RF"	8	"Scaffold"	"cutoff5"	"N"	0.543478260869565
133	0.900414033558509	"AUROC"	" CYP3A4"	"RF"	8	"Scaffold"	"cutoff5"	"Y"	0.543478260869565
134	0.889344262295082	"AUROC"	" CYP3A4"	"RF"	8	"Scaffold"	"cutoff7"	"N"	0.543478260869565
135	0.888736263736264	"AUROC"	" CYP3A4"	"RF"	8	"Scaffold"	"cutoff7"	"Y"	0.543478260869565
136	0.997214484679666	"AUROC"	" CYP3A4"	"RF"	8	"Random"	"cutoff6"	"N"	0.815217391304348
137	1	"AUROC"	" CYP3A4"	"RF"	8	"Random"	"cutoff6"	"Y"	0.815217391304348
140	0.925555555555556	"AUROC"	" CYP3A4"	"RF"	8	"Random"	"cutoff5"	"N"	0.815217391304348
141	0.911619047619048	"AUROC"	" CYP3A4"	"RF"	8	"Random"	"cutoff5"	"Y"	0.815217391304348
142	0.966391184573003	"AUROC"	" CYP3A4"	"RF"	8	"Random"	"cutoff7"	"N"	0.815217391304348
143	0.967222222222222	"AUROC"	" CYP3A4"	"RF"	8	"Random"	"cutoff7"	"Y"	0.815217391304348
144	0.703296703296703	"AUROC"	" CYP3A4"	"RF"	9	"Scaffold"	"cutoff6"	"N"	0
145	0.703296703296703	"AUROC"	" CYP3A4"	"RF"	9	"Scaffold"	"cutoff6"	"Y"	0
148	0.837847222222222	"AUROC"	" CYP3A4"	"RF"	9	"Scaffold"	"cutoff5"	"N"	0
149	0.837847222222222	"AUROC"	" CYP3A4"	"RF"	9	"Scaffold"	"cutoff5"	"Y"	0
150	0.622950819672131	"AUROC"	" CYP3A4"	"RF"	9	"Scaffold"	"cutoff7"	"N"	0
151	0.622950819672131	"AUROC"	" CYP3A4"	"RF"	9	"Scaffold"	"cutoff7"	"Y"	0
152	0.787217579696688	"AUROC"	" CYP3A4"	"RF"	9	"Random"	"cutoff6"	"N"	0
153	0.787217579696688	"AUROC"	" CYP3A4"	"RF"	9	"Random"	"cutoff6"	"Y"	0
156	0.807533964594483	"AUROC"	" CYP3A4"	"RF"	9	"Random"	"cutoff5"	"N"	0
157	0.807533964594483	"AUROC"	" CYP3A4"	"RF"	9	"Random"	"cutoff5"	"Y"	0
158	0.982965009208103	"AUROC"	" CYP3A4"	"RF"	9	"Random"	"cutoff7"	"N"	0
159	0.982965009208103	"AUROC"	" CYP3A4"	"RF"	9	"Random"	"cutoff7"	"Y"	0
160	0.995535714285714	"AUROC"	" CYP3A4"	"RF"	10	"Scaffold"	"cutoff6"	"N"	0
161	0.995535714285714	"AUROC"	" CYP3A4"	"RF"	10	"Scaffold"	"cutoff6"	"Y"	0
164	0.925874769797422	"AUROC"	" CYP3A4"	"RF"	10	"Scaffold"	"cutoff5"	"N"	0
165	0.925874769797422	"AUROC"	" CYP3A4"	"RF"	10	"Scaffold"	"cutoff5"	"Y"	0
166	0.997596153846154	"AUROC"	" CYP3A4"	"RF"	10	"Scaffold"	"cutoff7"	"N"	0
167	0.997596153846154	"AUROC"	" CYP3A4"	"RF"	10	"Scaffold"	"cutoff7"	"Y"	0
168	0.811979166666667	"AUROC"	" CYP3A4"	"RF"	10	"Random"	"cutoff6"	"N"	0.815217391304348
169	0.847493036211699	"AUROC"	" CYP3A4"	"RF"	10	"Random"	"cutoff6"	"Y"	0.815217391304348
172	0.963579499596449	"AUROC"	" CYP3A4"	"RF"	10	"Random"	"cutoff5"	"N"	0.815217391304348
173	0.956343091936312	"AUROC"	" CYP3A4"	"RF"	10	"Random"	"cutoff5"	"Y"	0.815217391304348
174	0.817651098901099	"AUROC"	" CYP3A4"	"RF"	10	"Random"	"cutoff7"	"N"	0.815217391304348
175	0.819598337950138	"AUROC"	" CYP3A4"	"RF"	10	"Random"	"cutoff7"	"Y"	0.815217391304348
176	0.954297820823244	"AUROC"	" CYP3A4"	"RF"	11	"Scaffold"	"cutoff6"	"N"	0
177	0.954297820823244	"AUROC"	" CYP3A4"	"RF"	11	"Scaffold"	"cutoff6"	"Y"	0
180	0.864347468093866	"AUROC"	" CYP3A4"	"RF"	11	"Scaffold"	"cutoff5"	"N"	0
181	0.864347468093866	"AUROC"	" CYP3A4"	"RF"	11	"Scaffold"	"cutoff5"	"Y"	0
182	0.970742534301856	"AUROC"	" CYP3A4"	"RF"	11	"Scaffold"	"cutoff7"	"N"	0
183	0.970742534301856	"AUROC"	" CYP3A4"	"RF"	11	"Scaffold"	"cutoff7"	"Y"	0
184	0.999313186813187	"AUROC"	" CYP3A4"	"RF"	11	"Random"	"cutoff6"	"N"	0.543478260869565
185	1	"AUROC"	" CYP3A4"	"RF"	11	"Random"	"cutoff6"	"Y"	0.543478260869565
188	0.948212351029252	"AUROC"	" CYP3A4"	"RF"	11	"Random"	"cutoff5"	"N"	0.543478260869565
189	0.939820742637644	"AUROC"	" CYP3A4"	"RF"	11	"Random"	"cutoff5"	"Y"	0.543478260869565
190	1	"AUROC"	" CYP3A4"	"RF"	11	"Random"	"cutoff7"	"N"	0.543478260869565
191	1	"AUROC"	" CYP3A4"	"RF"	11	"Random"	"cutoff7"	"Y"	0.543478260869565
192	0.513317191283293	"AUROC"	" CYP3A4"	"RF"	12	"Scaffold"	"cutoff6"	"N"	2.44565217391304
193	0.468767908309456	"AUROC"	" CYP3A4"	"RF"	12	"Scaffold"	"cutoff6"	"Y"	2.44565217391304
196	0.80046511627907	"AUROC"	" CYP3A4"	"RF"	12	"Scaffold"	"cutoff5"	"N"	2.44565217391304
197	0.850090497737557	"AUROC"	" CYP3A4"	"RF"	12	"Scaffold"	"cutoff5"	"Y"	2.44565217391304
198	0.244505494505494	"AUROC"	" CYP3A4"	"RF"	12	"Scaffold"	"cutoff7"	"N"	2.44565217391304
199	0.24225352112676	"AUROC"	" CYP3A4"	"RF"	12	"Scaffold"	"cutoff7"	"Y"	2.44565217391304
200	0.97075208913649	"AUROC"	" CYP3A4"	"RF"	12	"Random"	"cutoff6"	"N"	0.815217391304348
201	0.969473264166002	"AUROC"	" CYP3A4"	"RF"	12	"Random"	"cutoff6"	"Y"	0.815217391304348
204	0.922096317280453	"AUROC"	" CYP3A4"	"RF"	12	"Random"	"cutoff5"	"N"	0.815217391304348
205	0.905453257790368	"AUROC"	" CYP3A4"	"RF"	12	"Random"	"cutoff5"	"Y"	0.815217391304348
206	0.997245179063361	"AUROC"	" CYP3A4"	"RF"	12	"Random"	"cutoff7"	"N"	0.815217391304348
207	0.997222222222222	"AUROC"	" CYP3A4"	"RF"	12	"Random"	"cutoff7"	"Y"	0.815217391304348
208	0.952054794520548	"AUROC"	" CYP3A4"	"RF"	13	"Scaffold"	"cutoff6"	"N"	0
209	0.952054794520548	"AUROC"	" CYP3A4"	"RF"	13	"Scaffold"	"cutoff6"	"Y"	0
212	0.82544103992572	"AUROC"	" CYP3A4"	"RF"	13	"Scaffold"	"cutoff5"	"N"	0
213	0.82544103992572	"AUROC"	" CYP3A4"	"RF"	13	"Scaffold"	"cutoff5"	"Y"	0
214	0.920081967213115	"AUROC"	" CYP3A4"	"RF"	13	"Scaffold"	"cutoff7"	"N"	0
215	0.920081967213115	"AUROC"	" CYP3A4"	"RF"	13	"Scaffold"	"cutoff7"	"Y"	0
216	0.970133085731972	"AUROC"	" CYP3A4"	"RF"	13	"Random"	"cutoff6"	"N"	0.271739130434783
217	0.97284295468653	"AUROC"	" CYP3A4"	"RF"	13	"Random"	"cutoff6"	"Y"	0.271739130434783
220	0.930992736077482	"AUROC"	" CYP3A4"	"RF"	13	"Random"	"cutoff5"	"N"	0.271739130434783
221	0.925684485006519	"AUROC"	" CYP3A4"	"RF"	13	"Random"	"cutoff5"	"Y"	0.271739130434783
222	0.995251286110012	"AUROC"	" CYP3A4"	"RF"	13	"Random"	"cutoff7"	"N"	0.271739130434783
223	0.996428571428571	"AUROC"	" CYP3A4"	"RF"	13	"Random"	"cutoff7"	"Y"	0.271739130434783
224	1	"AUROC"	" CYP3A4"	"RF"	14	"Scaffold"	"cutoff6"	"N"	0.543478260869565
225	1	"AUROC"	" CYP3A4"	"RF"	14	"Scaffold"	"cutoff6"	"Y"	0.543478260869565
228	0.870833333333333	"AUROC"	" CYP3A4"	"RF"	14	"Scaffold"	"cutoff5"	"N"	0.543478260869565
229	0.827777777777778	"AUROC"	" CYP3A4"	"RF"	14	"Scaffold"	"cutoff5"	"Y"	0.543478260869565
230	0.998633879781421	"AUROC"	" CYP3A4"	"RF"	14	"Scaffold"	"cutoff7"	"N"	0.543478260869565
231	0.998626373626374	"AUROC"	" CYP3A4"	"RF"	14	"Scaffold"	"cutoff7"	"Y"	0.543478260869565
232	0.996316758747698	"AUROC"	" CYP3A4"	"RF"	14	"Random"	"cutoff6"	"N"	0
233	0.996316758747698	"AUROC"	" CYP3A4"	"RF"	14	"Random"	"cutoff6"	"Y"	0
236	0.868744098205855	"AUROC"	" CYP3A4"	"RF"	14	"Random"	"cutoff5"	"N"	0
237	0.868744098205855	"AUROC"	" CYP3A4"	"RF"	14	"Random"	"cutoff5"	"Y"	0
238	0.999313186813187	"AUROC"	" CYP3A4"	"RF"	14	"Random"	"cutoff7"	"N"	0
239	0.999313186813187	"AUROC"	" CYP3A4"	"RF"	14	"Random"	"cutoff7"	"Y"	0
240	0.81257957728546	"AUROC"	" CYP3A4"	"RF"	15	"Scaffold"	"cutoff6"	"N"	1.08695652173913
241	0.82566510172144	"AUROC"	" CYP3A4"	"RF"	15	"Scaffold"	"cutoff6"	"Y"	1.08695652173913
244	0.750431034482759	"AUROC"	" CYP3A4"	"RF"	15	"Scaffold"	"cutoff5"	"N"	1.08695652173913
245	0.785560344827586	"AUROC"	" CYP3A4"	"RF"	15	"Scaffold"	"cutoff5"	"Y"	1.08695652173913
246	0.872485298669143	"AUROC"	" CYP3A4"	"RF"	15	"Scaffold"	"cutoff7"	"N"	1.08695652173913
247	0.874491392801252	"AUROC"	" CYP3A4"	"RF"	15	"Scaffold"	"cutoff7"	"Y"	1.08695652173913
248	0.94622905027933	"AUROC"	" CYP3A4"	"RF"	15	"Random"	"cutoff6"	"N"	1.35869565217391
249	0.967094703049759	"AUROC"	" CYP3A4"	"RF"	15	"Random"	"cutoff6"	"Y"	1.35869565217391
252	0.898046628859483	"AUROC"	" CYP3A4"	"RF"	15	"Random"	"cutoff5"	"N"	1.35869565217391
253	0.870692431561997	"AUROC"	" CYP3A4"	"RF"	15	"Random"	"cutoff5"	"Y"	1.35869565217391
254	0.943830570902394	"AUROC"	" CYP3A4"	"RF"	15	"Random"	"cutoff7"	"N"	1.35869565217391
255	0.948879551820728	"AUROC"	" CYP3A4"	"RF"	15	"Random"	"cutoff7"	"Y"	1.35869565217391
256	0.71038715769594	"AUROC"	" CYP3A4"	"RF"	16	"Scaffold"	"cutoff6"	"N"	1.6304347826087
257	0.717142857142857	"AUROC"	" CYP3A4"	"RF"	16	"Scaffold"	"cutoff6"	"Y"	1.6304347826087
260	0.776148582600195	"AUROC"	" CYP3A4"	"RF"	16	"Scaffold"	"cutoff5"	"N"	1.6304347826087
261	0.745007680491551	"AUROC"	" CYP3A4"	"RF"	16	"Scaffold"	"cutoff5"	"Y"	1.6304347826087
262	0.845138888888889	"AUROC"	" CYP3A4"	"RF"	16	"Scaffold"	"cutoff7"	"N"	1.6304347826087
263	0.844632768361582	"AUROC"	" CYP3A4"	"RF"	16	"Scaffold"	"cutoff7"	"Y"	1.6304347826087
264	0.999208547685002	"AUROC"	" CYP3A4"	"RF"	16	"Random"	"cutoff6"	"N"	0.271739130434783
265	0.999206349206349	"AUROC"	" CYP3A4"	"RF"	16	"Random"	"cutoff6"	"Y"	0.271739130434783
268	0.935458096590909	"AUROC"	" CYP3A4"	"RF"	16	"Random"	"cutoff5"	"N"	0.271739130434783
269	0.933049242424242	"AUROC"	" CYP3A4"	"RF"	16	"Random"	"cutoff5"	"Y"	0.271739130434783
270	1	"AUROC"	" CYP3A4"	"RF"	16	"Random"	"cutoff7"	"N"	0.271739130434783
271	1	"AUROC"	" CYP3A4"	"RF"	16	"Random"	"cutoff7"	"Y"	0.271739130434783
272	0.913498622589532	"AUROC"	" CYP3A4"	"RF"	17	"Scaffold"	"cutoff6"	"N"	0
273	0.913498622589532	"AUROC"	" CYP3A4"	"RF"	17	"Scaffold"	"cutoff6"	"Y"	0
276	0.692361111111111	"AUROC"	" CYP3A4"	"RF"	17	"Scaffold"	"cutoff5"	"N"	0
277	0.692361111111111	"AUROC"	" CYP3A4"	"RF"	17	"Scaffold"	"cutoff5"	"Y"	0
278	0.929258241758242	"AUROC"	" CYP3A4"	"RF"	17	"Scaffold"	"cutoff7"	"N"	0
279	0.929258241758242	"AUROC"	" CYP3A4"	"RF"	17	"Scaffold"	"cutoff7"	"Y"	0
280	0.913804945054945	"AUROC"	" CYP3A4"	"RF"	17	"Random"	"cutoff6"	"N"	0
281	0.913804945054945	"AUROC"	" CYP3A4"	"RF"	17	"Random"	"cutoff6"	"Y"	0
284	0.941620111731844	"AUROC"	" CYP3A4"	"RF"	17	"Random"	"cutoff5"	"N"	0
285	0.941620111731844	"AUROC"	" CYP3A4"	"RF"	17	"Random"	"cutoff5"	"Y"	0
286	0.758904109589041	"AUROC"	" CYP3A4"	"RF"	17	"Random"	"cutoff7"	"N"	0
287	0.758904109589041	"AUROC"	" CYP3A4"	"RF"	17	"Random"	"cutoff7"	"Y"	0
288	0.704109589041096	"AUROC"	" CYP3A4"	"RF"	18	"Scaffold"	"cutoff6"	"N"	0
289	0.704109589041096	"AUROC"	" CYP3A4"	"RF"	18	"Scaffold"	"cutoff6"	"Y"	0
292	0.841709537000396	"AUROC"	" CYP3A4"	"RF"	18	"Scaffold"	"cutoff5"	"N"	0
293	0.841709537000396	"AUROC"	" CYP3A4"	"RF"	18	"Scaffold"	"cutoff5"	"Y"	0
294	1	"AUROC"	" CYP3A4"	"RF"	18	"Scaffold"	"cutoff7"	"N"	0
295	1	"AUROC"	" CYP3A4"	"RF"	18	"Scaffold"	"cutoff7"	"Y"	0
296	0.975558659217877	"AUROC"	" CYP3A4"	"RF"	18	"Random"	"cutoff6"	"N"	0.543478260869565
297	0.971892458100559	"AUROC"	" CYP3A4"	"RF"	18	"Random"	"cutoff6"	"Y"	0.543478260869565
300	0.842887931034483	"AUROC"	" CYP3A4"	"RF"	18	"Random"	"cutoff5"	"N"	0.543478260869565
301	0.826069604086845	"AUROC"	" CYP3A4"	"RF"	18	"Random"	"cutoff5"	"Y"	0.543478260869565
302	1	"AUROC"	" CYP3A4"	"RF"	18	"Random"	"cutoff7"	"N"	0.543478260869565
303	1	"AUROC"	" CYP3A4"	"RF"	18	"Random"	"cutoff7"	"Y"	0.543478260869565
304	0.717847249703205	"AUROC"	" CYP3A4"	"RF"	19	"Scaffold"	"cutoff6"	"N"	0
305	0.717847249703205	"AUROC"	" CYP3A4"	"RF"	19	"Scaffold"	"cutoff6"	"Y"	0
308	0.739080255681818	"AUROC"	" CYP3A4"	"RF"	19	"Scaffold"	"cutoff5"	"N"	0
309	0.739080255681818	"AUROC"	" CYP3A4"	"RF"	19	"Scaffold"	"cutoff5"	"Y"	0
310	0.948145604395604	"AUROC"	" CYP3A4"	"RF"	19	"Scaffold"	"cutoff7"	"N"	0
311	0.948145604395604	"AUROC"	" CYP3A4"	"RF"	19	"Scaffold"	"cutoff7"	"Y"	0
312	0.93213296398892	"AUROC"	" CYP3A4"	"RF"	19	"Random"	"cutoff6"	"N"	1.35869565217391
313	0.924301675977654	"AUROC"	" CYP3A4"	"RF"	19	"Random"	"cutoff6"	"Y"	1.35869565217391
316	0.893329981565276	"AUROC"	" CYP3A4"	"RF"	19	"Random"	"cutoff5"	"N"	1.35869565217391
317	0.860517568850902	"AUROC"	" CYP3A4"	"RF"	19	"Random"	"cutoff5"	"Y"	1.35869565217391
318	0.948484848484848	"AUROC"	" CYP3A4"	"RF"	19	"Random"	"cutoff7"	"N"	1.35869565217391
319	0.951117318435754	"AUROC"	" CYP3A4"	"RF"	19	"Random"	"cutoff7"	"Y"	1.35869565217391
320	0.85199841709537	"AUROC"	" CYP3A4"	"RF"	20	"Scaffold"	"cutoff6"	"N"	0
321	0.85199841709537	"AUROC"	" CYP3A4"	"RF"	20	"Scaffold"	"cutoff6"	"Y"	0
324	0.766381766381766	"AUROC"	" CYP3A4"	"RF"	20	"Scaffold"	"cutoff5"	"N"	0
325	0.766381766381766	"AUROC"	" CYP3A4"	"RF"	20	"Scaffold"	"cutoff5"	"Y"	0
326	0.95564738292011	"AUROC"	" CYP3A4"	"RF"	20	"Scaffold"	"cutoff7"	"N"	0
327	0.95564738292011	"AUROC"	" CYP3A4"	"RF"	20	"Scaffold"	"cutoff7"	"Y"	0
328	0.739090064995357	"AUROC"	" CYP3A4"	"RF"	20	"Random"	"cutoff6"	"N"	0.271739130434783
329	0.706476323119777	"AUROC"	" CYP3A4"	"RF"	20	"Random"	"cutoff6"	"Y"	0.271739130434783
332	0.845720476706392	"AUROC"	" CYP3A4"	"RF"	20	"Random"	"cutoff5"	"N"	0.271739130434783
333	0.832863849765258	"AUROC"	" CYP3A4"	"RF"	20	"Random"	"cutoff5"	"Y"	0.271739130434783
334	0.852670349907919	"AUROC"	" CYP3A4"	"RF"	20	"Random"	"cutoff7"	"N"	0.271739130434783
335	0.854108956602031	"AUROC"	" CYP3A4"	"RF"	20	"Random"	"cutoff7"	"Y"	0.271739130434783
336	0.732965009208103	"AUROC"	" CYP3A4"	"RF"	21	"Scaffold"	"cutoff6"	"N"	0.543478260869565
337	0.681440443213296	"AUROC"	" CYP3A4"	"RF"	21	"Scaffold"	"cutoff6"	"Y"	0.543478260869565
340	0.768375468164794	"AUROC"	" CYP3A4"	"RF"	21	"Scaffold"	"cutoff5"	"N"	0.543478260869565
341	0.722191011235955	"AUROC"	" CYP3A4"	"RF"	21	"Scaffold"	"cutoff5"	"Y"	0.543478260869565
342	0.706849315068493	"AUROC"	" CYP3A4"	"RF"	21	"Scaffold"	"cutoff7"	"N"	0.543478260869565
343	0.710743801652892	"AUROC"	" CYP3A4"	"RF"	21	"Scaffold"	"cutoff7"	"Y"	0.543478260869565
344	0.876335575781559	"AUROC"	" CYP3A4"	"RF"	21	"Random"	"cutoff6"	"N"	0.543478260869565
345	0.832409972299169	"AUROC"	" CYP3A4"	"RF"	21	"Random"	"cutoff6"	"Y"	0.543478260869565
348	0.877219460227273	"AUROC"	" CYP3A4"	"RF"	21	"Random"	"cutoff5"	"N"	0.543478260869565
349	0.860795454545454	"AUROC"	" CYP3A4"	"RF"	21	"Random"	"cutoff5"	"Y"	0.543478260869565
350	0.820741758241758	"AUROC"	" CYP3A4"	"RF"	21	"Random"	"cutoff7"	"N"	0.543478260869565
351	0.82078729281768	"AUROC"	" CYP3A4"	"RF"	21	"Random"	"cutoff7"	"Y"	0.543478260869565
352	0.646575342465753	"AUROC"	" CYP3A4"	"RF"	22	"Scaffold"	"cutoff6"	"N"	0
353	0.646575342465753	"AUROC"	" CYP3A4"	"RF"	22	"Scaffold"	"cutoff6"	"Y"	0
356	0.7890625	"AUROC"	" CYP3A4"	"RF"	22	"Scaffold"	"cutoff5"	"N"	0
357	0.7890625	"AUROC"	" CYP3A4"	"RF"	22	"Scaffold"	"cutoff5"	"Y"	0
358	0.828337874659401	"AUROC"	" CYP3A4"	"RF"	22	"Scaffold"	"cutoff7"	"N"	0
359	0.828337874659401	"AUROC"	" CYP3A4"	"RF"	22	"Scaffold"	"cutoff7"	"Y"	0
360	0.994214876033058	"AUROC"	" CYP3A4"	"RF"	22	"Random"	"cutoff6"	"N"	0.543478260869565
361	1	"AUROC"	" CYP3A4"	"RF"	22	"Random"	"cutoff6"	"Y"	0.543478260869565
364	0.942178770949721	"AUROC"	" CYP3A4"	"RF"	22	"Random"	"cutoff5"	"N"	0.543478260869565
365	0.93086592178771	"AUROC"	" CYP3A4"	"RF"	22	"Random"	"cutoff5"	"Y"	0.543478260869565
366	0.998633879781421	"AUROC"	" CYP3A4"	"RF"	22	"Random"	"cutoff7"	"N"	0.543478260869565
367	0.998626373626374	"AUROC"	" CYP3A4"	"RF"	22	"Random"	"cutoff7"	"Y"	0.543478260869565
368	0.769885239414325	"AUROC"	" CYP3A4"	"RF"	23	"Scaffold"	"cutoff6"	"N"	0
369	0.769885239414325	"AUROC"	" CYP3A4"	"RF"	23	"Scaffold"	"cutoff6"	"Y"	0
372	0.795197740112994	"AUROC"	" CYP3A4"	"RF"	23	"Scaffold"	"cutoff5"	"N"	0
373	0.795197740112994	"AUROC"	" CYP3A4"	"RF"	23	"Scaffold"	"cutoff5"	"Y"	0
374	0.800824175824176	"AUROC"	" CYP3A4"	"RF"	23	"Scaffold"	"cutoff7"	"N"	0
375	0.800824175824176	"AUROC"	" CYP3A4"	"RF"	23	"Scaffold"	"cutoff7"	"Y"	0
376	0.890581717451524	"AUROC"	" CYP3A4"	"RF"	23	"Random"	"cutoff6"	"N"	0.543478260869565
377	0.943213296398892	"AUROC"	" CYP3A4"	"RF"	23	"Random"	"cutoff6"	"Y"	0.543478260869565
380	0.926136363636364	"AUROC"	" CYP3A4"	"RF"	23	"Random"	"cutoff5"	"N"	0.543478260869565
381	0.918425324675325	"AUROC"	" CYP3A4"	"RF"	23	"Random"	"cutoff5"	"Y"	0.543478260869565
382	1	"AUROC"	" CYP3A4"	"RF"	23	"Random"	"cutoff7"	"N"	0.543478260869565
383	1	"AUROC"	" CYP3A4"	"RF"	23	"Random"	"cutoff7"	"Y"	0.543478260869565
384	0.998010299625468	"AUROC"	" CYP3A4"	"RF"	24	"Scaffold"	"cutoff6"	"N"	0
385	0.998010299625468	"AUROC"	" CYP3A4"	"RF"	24	"Scaffold"	"cutoff6"	"Y"	0
388	0.88243626062323	"AUROC"	" CYP3A4"	"RF"	24	"Scaffold"	"cutoff5"	"N"	0
389	0.88243626062323	"AUROC"	" CYP3A4"	"RF"	24	"Scaffold"	"cutoff5"	"Y"	0
390	0.988647003745318	"AUROC"	" CYP3A4"	"RF"	24	"Scaffold"	"cutoff7"	"N"	0
391	0.988647003745318	"AUROC"	" CYP3A4"	"RF"	24	"Scaffold"	"cutoff7"	"Y"	0
392	0.932528690146419	"AUROC"	" CYP3A4"	"RF"	24	"Random"	"cutoff6"	"N"	0.271739130434783
393	0.921283471837488	"AUROC"	" CYP3A4"	"RF"	24	"Random"	"cutoff6"	"Y"	0.271739130434783
396	0.942493946731235	"AUROC"	" CYP3A4"	"RF"	24	"Random"	"cutoff5"	"N"	0.271739130434783
397	0.938070404172099	"AUROC"	" CYP3A4"	"RF"	24	"Random"	"cutoff5"	"Y"	0.271739130434783
398	0.998173515981735	"AUROC"	" CYP3A4"	"RF"	24	"Random"	"cutoff7"	"N"	0.271739130434783
399	0.999084249084249	"AUROC"	" CYP3A4"	"RF"	24	"Random"	"cutoff7"	"Y"	0.271739130434783
400	0.884027777777778	"AUROC"	" CYP3A4"	"RF"	25	"Scaffold"	"cutoff6"	"N"	0.543478260869565
401	0.869478710704337	"AUROC"	" CYP3A4"	"RF"	25	"Scaffold"	"cutoff6"	"Y"	0.543478260869565
404	0.757601510859301	"AUROC"	" CYP3A4"	"RF"	25	"Scaffold"	"cutoff5"	"N"	0.543478260869565
405	0.720309435606886	"AUROC"	" CYP3A4"	"RF"	25	"Scaffold"	"cutoff5"	"Y"	0.543478260869565
406	0.889394538979027	"AUROC"	" CYP3A4"	"RF"	25	"Scaffold"	"cutoff7"	"N"	0.543478260869565
407	0.889375248706725	"AUROC"	" CYP3A4"	"RF"	25	"Scaffold"	"cutoff7"	"Y"	0.543478260869565
408	0.950977653631285	"AUROC"	" CYP3A4"	"RF"	25	"Random"	"cutoff6"	"N"	0.543478260869565
409	0.946623093681917	"AUROC"	" CYP3A4"	"RF"	25	"Random"	"cutoff6"	"Y"	0.543478260869565
412	0.89047619047619	"AUROC"	" CYP3A4"	"RF"	25	"Random"	"cutoff5"	"N"	0.543478260869565
413	0.877857142857143	"AUROC"	" CYP3A4"	"RF"	25	"Random"	"cutoff5"	"Y"	0.543478260869565
414	0.939456721915285	"AUROC"	" CYP3A4"	"RF"	25	"Random"	"cutoff7"	"N"	0.543478260869565
415	0.940046296296296	"AUROC"	" CYP3A4"	"RF"	25	"Random"	"cutoff7"	"Y"	0.543478260869565
416	0.801826484018265	"AUROC"	" CYP3A4"	"RF"	26	"Scaffold"	"cutoff6"	"N"	0
417	0.801826484018265	"AUROC"	" CYP3A4"	"RF"	26	"Scaffold"	"cutoff6"	"Y"	0
420	0.787297190344282	"AUROC"	" CYP3A4"	"RF"	26	"Scaffold"	"cutoff5"	"N"	0
421	0.787297190344282	"AUROC"	" CYP3A4"	"RF"	26	"Scaffold"	"cutoff5"	"Y"	0
422	1	"AUROC"	" CYP3A4"	"RF"	26	"Scaffold"	"cutoff7"	"N"	0
423	1	"AUROC"	" CYP3A4"	"RF"	26	"Scaffold"	"cutoff7"	"Y"	0
424	0.947384710615908	"AUROC"	" CYP3A4"	"RF"	26	"Random"	"cutoff6"	"N"	0.271739130434783
425	0.941852367688022	"AUROC"	" CYP3A4"	"RF"	26	"Random"	"cutoff6"	"Y"	0.271739130434783
428	0.924157303370786	"AUROC"	" CYP3A4"	"RF"	26	"Random"	"cutoff5"	"N"	0.271739130434783
