"X"	"metric_score"	"metric_name"	"mol_prop"	"model_name"	"fold"	"split_type"	"task"	"edge_removed"	"edge_pct"
150	0.314410480349345	"AUROC"	" CYP2D6"	"RF"	9	"Scaffold"	"Cutoff value: 7"	"N"	0
152	0.911504424778761	"AUROC"	" CYP2D6"	"RF"	9	"Random"	"Cutoff value: 6"	"N"	0
156	0.827380952380952	"AUROC"	" CYP2D6"	"RF"	9	"Random"	"Cutoff value: 5"	"N"	0
158	0.698689956331878	"AUROC"	" CYP2D6"	"RF"	9	"Random"	"Cutoff value: 7"	"N"	0
160	0.49890350877193	"AUROC"	" CYP2D6"	"RF"	10	"Scaffold"	"Cutoff value: 6"	"N"	0
164	0.570175438596491	"AUROC"	" CYP2D6"	"RF"	10	"Scaffold"	"Cutoff value: 5"	"N"	0
168	0.801777777777778	"AUROC"	" CYP2D6"	"RF"	10	"Random"	"Cutoff value: 6"	"N"	0
172	0.821266968325792	"AUROC"	" CYP2D6"	"RF"	10	"Random"	"Cutoff value: 5"	"N"	0
174	0.995633187772926	"AUROC"	" CYP2D6"	"RF"	10	"Random"	"Cutoff value: 7"	"N"	0
176	0.560205580029368	"AUROC"	" CYP2D6"	"RF"	11	"Scaffold"	"Cutoff value: 6"	"N"	0
180	0.752	"AUROC"	" CYP2D6"	"RF"	11	"Scaffold"	"Cutoff value: 5"	"N"	0
182	0.644736842105263	"AUROC"	" CYP2D6"	"RF"	11	"Scaffold"	"Cutoff value: 7"	"N"	0
184	0.910087719298246	"AUROC"	" CYP2D6"	"RF"	11	"Random"	"Cutoff value: 6"	"N"	0.434782608695652
188	0.643906020558003	"AUROC"	" CYP2D6"	"RF"	11	"Random"	"Cutoff value: 5"	"N"	0.434782608695652
190	0.844978165938865	"AUROC"	" CYP2D6"	"RF"	11	"Random"	"Cutoff value: 7"	"N"	0.434782608695652
192	0.589777777777778	"AUROC"	" CYP2D6"	"RF"	12	"Scaffold"	"Cutoff value: 6"	"N"	0
196	0.845681818181818	"AUROC"	" CYP2D6"	"RF"	12	"Scaffold"	"Cutoff value: 5"	"N"	0
200	0.973799126637555	"AUROC"	" CYP2D6"	"RF"	12	"Random"	"Cutoff value: 6"	"N"	0.869565217391304
204	0.888888888888889	"AUROC"	" CYP2D6"	"RF"	12	"Random"	"Cutoff value: 5"	"N"	0.869565217391304
208	0.79662261380323	"AUROC"	" CYP2D6"	"RF"	13	"Scaffold"	"Cutoff value: 6"	"N"	1.73913043478261
212	0.614990390775144	"AUROC"	" CYP2D6"	"RF"	13	"Scaffold"	"Cutoff value: 5"	"N"	1.73913043478261
216	0.425764192139738	"AUROC"	" CYP2D6"	"RF"	13	"Random"	"Cutoff value: 6"	"N"	0.434782608695652
220	0.860491071428571	"AUROC"	" CYP2D6"	"RF"	13	"Random"	"Cutoff value: 5"	"N"	0.434782608695652
224	0.398026315789474	"AUROC"	" CYP2D6"	"RF"	14	"Scaffold"	"Cutoff value: 6"	"N"	1.73913043478261
228	0.434657270980141	"AUROC"	" CYP2D6"	"RF"	14	"Scaffold"	"Cutoff value: 5"	"N"	1.73913043478261
236	0.760508849557522	"AUROC"	" CYP2D6"	"RF"	14	"Random"	"Cutoff value: 5"	"N"	0
240	0.269736842105263	"AUROC"	" CYP2D6"	"RF"	15	"Scaffold"	"Cutoff value: 6"	"N"	0
244	0.606194690265487	"AUROC"	" CYP2D6"	"RF"	15	"Scaffold"	"Cutoff value: 5"	"N"	0
248	0.787077826725404	"AUROC"	" CYP2D6"	"RF"	15	"Random"	"Cutoff value: 6"	"N"	0.434782608695652
252	0.83079954954955	"AUROC"	" CYP2D6"	"RF"	15	"Random"	"Cutoff value: 5"	"N"	0.434782608695652
254	0.662280701754386	"AUROC"	" CYP2D6"	"RF"	15	"Random"	"Cutoff value: 7"	"N"	0.434782608695652
256	0.885964912280702	"AUROC"	" CYP2D6"	"RF"	16	"Scaffold"	"Cutoff value: 6"	"N"	0
260	0.892146017699115	"AUROC"	" CYP2D6"	"RF"	16	"Scaffold"	"Cutoff value: 5"	"N"	0
262	0.825327510917031	"AUROC"	" CYP2D6"	"RF"	16	"Scaffold"	"Cutoff value: 7"	"N"	0
264	0.646017699115044	"AUROC"	" CYP2D6"	"RF"	16	"Random"	"Cutoff value: 6"	"N"	0.869565217391304
268	0.670758928571428	"AUROC"	" CYP2D6"	"RF"	16	"Random"	"Cutoff value: 5"	"N"	0.869565217391304
270	1	"AUROC"	" CYP2D6"	"RF"	16	"Random"	"Cutoff value: 7"	"N"	0.869565217391304
272	0.904314159292035	"AUROC"	" CYP2D6"	"RF"	17	"Scaffold"	"Cutoff value: 6"	"N"	0
276	0.887090078870901	"AUROC"	" CYP2D6"	"RF"	17	"Scaffold"	"Cutoff value: 5"	"N"	0
278	0.950657894736842	"AUROC"	" CYP2D6"	"RF"	17	"Scaffold"	"Cutoff value: 7"	"N"	0
280	0.436681222707424	"AUROC"	" CYP2D6"	"RF"	17	"Random"	"Cutoff value: 6"	"N"	0
284	0.825892857142857	"AUROC"	" CYP2D6"	"RF"	17	"Random"	"Cutoff value: 5"	"N"	0
288	0.730301089045484	"AUROC"	" CYP2D6"	"RF"	18	"Scaffold"	"Cutoff value: 6"	"N"	0
292	0.838955026455026	"AUROC"	" CYP2D6"	"RF"	18	"Scaffold"	"Cutoff value: 5"	"N"	0
294	0.492256637168142	"AUROC"	" CYP2D6"	"RF"	18	"Scaffold"	"Cutoff value: 7"	"N"	0
296	0.176855895196506	"AUROC"	" CYP2D6"	"RF"	18	"Random"	"Cutoff value: 6"	"N"	0
300	0.765350877192983	"AUROC"	" CYP2D6"	"RF"	18	"Random"	"Cutoff value: 5"	"N"	0
302	0.362445414847162	"AUROC"	" CYP2D6"	"RF"	18	"Random"	"Cutoff value: 7"	"N"	0
304	0.916666666666667	"AUROC"	" CYP2D6"	"RF"	19	"Scaffold"	"Cutoff value: 6"	"N"	0
308	0.873715124816446	"AUROC"	" CYP2D6"	"RF"	19	"Scaffold"	"Cutoff value: 5"	"N"	0
312	0.78928046989721	"AUROC"	" CYP2D6"	"RF"	19	"Random"	"Cutoff value: 6"	"N"	0.434782608695652
316	0.817849099099099	"AUROC"	" CYP2D6"	"RF"	19	"Random"	"Cutoff value: 5"	"N"	0.434782608695652
318	0.37280701754386	"AUROC"	" CYP2D6"	"RF"	19	"Random"	"Cutoff value: 7"	"N"	0.434782608695652
320	0.0960698689956331	"AUROC"	" CYP2D6"	"RF"	20	"Scaffold"	"Cutoff value: 6"	"N"	0
324	0.618942731277533	"AUROC"	" CYP2D6"	"RF"	20	"Scaffold"	"Cutoff value: 5"	"N"	0
328	0.196506550218341	"AUROC"	" CYP2D6"	"RF"	20	"Random"	"Cutoff value: 6"	"N"	0
332	0.816924778761062	"AUROC"	" CYP2D6"	"RF"	20	"Random"	"Cutoff value: 5"	"N"	0
336	0.663716814159292	"AUROC"	" CYP2D6"	"RF"	21	"Scaffold"	"Cutoff value: 6"	"N"	0
340	0.839090909090909	"AUROC"	" CYP2D6"	"RF"	21	"Scaffold"	"Cutoff value: 5"	"N"	0
342	0.968201754385965	"AUROC"	" CYP2D6"	"RF"	21	"Scaffold"	"Cutoff value: 7"	"N"	0
344	1	"AUROC"	" CYP2D6"	"RF"	21	"Random"	"Cutoff value: 6"	"N"	0
348	0.839111111111111	"AUROC"	" CYP2D6"	"RF"	21	"Random"	"Cutoff value: 5"	"N"	0
350	1	"AUROC"	" CYP2D6"	"RF"	21	"Random"	"Cutoff value: 7"	"N"	0
352	0.80641592920354	"AUROC"	" CYP2D6"	"RF"	22	"Scaffold"	"Cutoff value: 6"	"N"	0
356	0.900454545454546	"AUROC"	" CYP2D6"	"RF"	22	"Scaffold"	"Cutoff value: 5"	"N"	0
358	0.277292576419214	"AUROC"	" CYP2D6"	"RF"	22	"Scaffold"	"Cutoff value: 7"	"N"	0
360	0.756637168141593	"AUROC"	" CYP2D6"	"RF"	22	"Random"	"Cutoff value: 6"	"N"	1.30434782608696
364	0.889717125382263	"AUROC"	" CYP2D6"	"RF"	22	"Random"	"Cutoff value: 5"	"N"	1.30434782608696
366	0.927631578947368	"AUROC"	" CYP2D6"	"RF"	22	"Random"	"Cutoff value: 7"	"N"	1.30434782608696
368	0.172489082969432	"AUROC"	" CYP2D6"	"RF"	23	"Scaffold"	"Cutoff value: 6"	"N"	0.869565217391304
372	0.547566371681416	"AUROC"	" CYP2D6"	"RF"	23	"Scaffold"	"Cutoff value: 5"	"N"	0.869565217391304
376	0.691885964912281	"AUROC"	" CYP2D6"	"RF"	23	"Random"	"Cutoff value: 6"	"N"	0
380	0.78856981981982	"AUROC"	" CYP2D6"	"RF"	23	"Random"	"Cutoff value: 5"	"N"	0
384	0.589912280701754	"AUROC"	" CYP2D6"	"RF"	24	"Scaffold"	"Cutoff value: 6"	"N"	0
388	0.518640350877193	"AUROC"	" CYP2D6"	"RF"	24	"Scaffold"	"Cutoff value: 5"	"N"	0
392	0.789823008849557	"AUROC"	" CYP2D6"	"RF"	24	"Random"	"Cutoff value: 6"	"N"	0.869565217391304
396	0.898222222222222	"AUROC"	" CYP2D6"	"RF"	24	"Random"	"Cutoff value: 5"	"N"	0.869565217391304
398	0.995633187772926	"AUROC"	" CYP2D6"	"RF"	24	"Random"	"Cutoff value: 7"	"N"	0.869565217391304
400	0.821349557522124	"AUROC"	" CYP2D6"	"RF"	25	"Scaffold"	"Cutoff value: 6"	"N"	0
404	0.772240990990991	"AUROC"	" CYP2D6"	"RF"	25	"Scaffold"	"Cutoff value: 5"	"N"	0
408	0.198689956331878	"AUROC"	" CYP2D6"	"RF"	25	"Random"	"Cutoff value: 6"	"N"	0.434782608695652
412	0.875553097345133	"AUROC"	" CYP2D6"	"RF"	25	"Random"	"Cutoff value: 5"	"N"	0.434782608695652
416	0.65929203539823	"AUROC"	" CYP2D6"	"RF"	26	"Scaffold"	"Cutoff value: 6"	"N"	0
420	0.427544247787611	"AUROC"	" CYP2D6"	"RF"	26	"Scaffold"	"Cutoff value: 5"	"N"	0
422	0.329694323144105	"AUROC"	" CYP2D6"	"RF"	26	"Scaffold"	"Cutoff value: 7"	"N"	0
424	0.422149122807017	"AUROC"	" CYP2D6"	"RF"	26	"Random"	"Cutoff value: 6"	"N"	1.30434782608696
428	0.867072389493914	"AUROC"	" CYP2D6"	"RF"	26	"Random"	"Cutoff value: 5"	"N"	1.30434782608696
432	0.64712389380531	"AUROC"	" CYP2D6"	"RF"	27	"Scaffold"	"Cutoff value: 6"	"N"	2.60869565217391
436	0.635118306351183	"AUROC"	" CYP2D6"	"RF"	27	"Scaffold"	"Cutoff value: 5"	"N"	2.60869565217391
440	0.846238938053097	"AUROC"	" CYP2D6"	"RF"	27	"Random"	"Cutoff value: 6"	"N"	0
444	0.873029279279279	"AUROC"	" CYP2D6"	"RF"	27	"Random"	"Cutoff value: 5"	"N"	0
448	0.548363095238095	"AUROC"	" CYP2D6"	"RF"	28	"Scaffold"	"Cutoff value: 6"	"N"	0
452	0.892408245349422	"AUROC"	" CYP2D6"	"RF"	28	"Scaffold"	"Cutoff value: 5"	"N"	0
454	0.349557522123894	"AUROC"	" CYP2D6"	"RF"	28	"Scaffold"	"Cutoff value: 7"	"N"	0
456	0.71570796460177	"AUROC"	" CYP2D6"	"RF"	28	"Random"	"Cutoff value: 6"	"N"	1.73913043478261
460	0.75840597758406	"AUROC"	" CYP2D6"	"RF"	28	"Random"	"Cutoff value: 5"	"N"	1.73913043478261
464	0.601973684210526	"AUROC"	" CYP2D6"	"RF"	29	"Scaffold"	"Cutoff value: 6"	"N"	0
468	0.814545454545454	"AUROC"	" CYP2D6"	"RF"	29	"Scaffold"	"Cutoff value: 5"	"N"	0
470	0.529605263157895	"AUROC"	" CYP2D6"	"RF"	29	"Scaffold"	"Cutoff value: 7"	"N"	0
472	0.610666666666667	"AUROC"	" CYP2D6"	"RF"	29	"Random"	"Cutoff value: 6"	"N"	0.434782608695652
476	0.827272727272727	"AUROC"	" CYP2D6"	"RF"	29	"Random"	"Cutoff value: 5"	"N"	0.434782608695652
478	0.667763157894737	"AUROC"	" CYP2D6"	"RF"	29	"Random"	"Cutoff value: 7"	"N"	0.434782608695652
0	0.885645604395604	"AUROC"	" CYP3A4"	"RF"	0	"Scaffold"	"Cutoff value: 6"	"N"	0.543478260869565
4	0.800738477209066	"AUROC"	" CYP3A4"	"RF"	0	"Scaffold"	"Cutoff value: 5"	"N"	0.543478260869565
6	0.810792349726776	"AUROC"	" CYP3A4"	"RF"	0	"Scaffold"	"Cutoff value: 7"	"N"	0.543478260869565
8	0.927582113177681	"AUROC"	" CYP3A4"	"RF"	0	"Random"	"Cutoff value: 6"	"N"	0.271739130434783
12	0.898525222054634	"AUROC"	" CYP3A4"	"RF"	0	"Random"	"Cutoff value: 5"	"N"	0.271739130434783
14	0.851790633608815	"AUROC"	" CYP3A4"	"RF"	0	"Random"	"Cutoff value: 7"	"N"	0.271739130434783
16	0.634668508287293	"AUROC"	" CYP3A4"	"RF"	1	"Scaffold"	"Cutoff value: 6"	"N"	1.08695652173913
20	0.580173347778982	"AUROC"	" CYP3A4"	"RF"	1	"Scaffold"	"Cutoff value: 5"	"N"	1.08695652173913
22	0.604566210045662	"AUROC"	" CYP3A4"	"RF"	1	"Scaffold"	"Cutoff value: 7"	"N"	1.08695652173913
24	0.770604395604396	"AUROC"	" CYP3A4"	"RF"	1	"Random"	"Cutoff value: 6"	"N"	0.271739130434783
28	0.742042271454036	"AUROC"	" CYP3A4"	"RF"	1	"Random"	"Cutoff value: 5"	"N"	0.271739130434783
30	0.675342465753425	"AUROC"	" CYP3A4"	"RF"	1	"Random"	"Cutoff value: 7"	"N"	0.271739130434783
32	0.868461776539771	"AUROC"	" CYP3A4"	"RF"	2	"Scaffold"	"Cutoff value: 6"	"N"	0
36	0.722916666666667	"AUROC"	" CYP3A4"	"RF"	2	"Scaffold"	"Cutoff value: 5"	"N"	0
38	0.823140495867769	"AUROC"	" CYP3A4"	"RF"	2	"Scaffold"	"Cutoff value: 7"	"N"	0
40	0.950732093391373	"AUROC"	" CYP3A4"	"RF"	2	"Random"	"Cutoff value: 6"	"N"	0.815217391304348
44	0.904767063921994	"AUROC"	" CYP3A4"	"RF"	2	"Random"	"Cutoff value: 5"	"N"	0.815217391304348
46	0.947115384615385	"AUROC"	" CYP3A4"	"RF"	2	"Random"	"Cutoff value: 7"	"N"	0.815217391304348
48	0.989871086556169	"AUROC"	" CYP3A4"	"RF"	3	"Scaffold"	"Cutoff value: 6"	"N"	0.815217391304348
52	0.921933520599251	"AUROC"	" CYP3A4"	"RF"	3	"Scaffold"	"Cutoff value: 5"	"N"	0.815217391304348
54	0.999543378995434	"AUROC"	" CYP3A4"	"RF"	3	"Scaffold"	"Cutoff value: 7"	"N"	0.815217391304348
56	0.910220994475138	"AUROC"	" CYP3A4"	"RF"	3	"Random"	"Cutoff value: 6"	"N"	0.271739130434783
60	0.913494274218508	"AUROC"	" CYP3A4"	"RF"	3	"Random"	"Cutoff value: 5"	"N"	0.271739130434783
62	0.987214611872146	"AUROC"	" CYP3A4"	"RF"	3	"Random"	"Cutoff value: 7"	"N"	0.271739130434783
64	0.788286505738029	"AUROC"	" CYP3A4"	"RF"	4	"Scaffold"	"Cutoff value: 6"	"N"	0
68	0.83257790368272	"AUROC"	" CYP3A4"	"RF"	4	"Scaffold"	"Cutoff value: 5"	"N"	0
70	0.779889807162534	"AUROC"	" CYP3A4"	"RF"	4	"Scaffold"	"Cutoff value: 7"	"N"	0
72	0.810543278084715	"AUROC"	" CYP3A4"	"RF"	4	"Random"	"Cutoff value: 6"	"N"	0.815217391304348
76	0.945395449620802	"AUROC"	" CYP3A4"	"RF"	4	"Random"	"Cutoff value: 5"	"N"	0.815217391304348
78	1	"AUROC"	" CYP3A4"	"RF"	4	"Random"	"Cutoff value: 7"	"N"	0.815217391304348
80	0.842376373626374	"AUROC"	" CYP3A4"	"RF"	5	"Scaffold"	"Cutoff value: 6"	"N"	0.543478260869565
84	0.890445402298851	"AUROC"	" CYP3A4"	"RF"	5	"Scaffold"	"Cutoff value: 5"	"N"	0.543478260869565
86	0.73013698630137	"AUROC"	" CYP3A4"	"RF"	5	"Scaffold"	"Cutoff value: 7"	"N"	0.543478260869565
88	0.926493345713401	"AUROC"	" CYP3A4"	"RF"	5	"Random"	"Cutoff value: 6"	"N"	1.6304347826087
92	0.946466619318182	"AUROC"	" CYP3A4"	"RF"	5	"Random"	"Cutoff value: 5"	"N"	1.6304347826087
94	0.852617079889807	"AUROC"	" CYP3A4"	"RF"	5	"Random"	"Cutoff value: 7"	"N"	1.6304347826087
96	0.998633879781421	"AUROC"	" CYP3A4"	"RF"	6	"Scaffold"	"Cutoff value: 6"	"N"	0
100	0.757291666666667	"AUROC"	" CYP3A4"	"RF"	6	"Scaffold"	"Cutoff value: 5"	"N"	0
102	1	"AUROC"	" CYP3A4"	"RF"	6	"Scaffold"	"Cutoff value: 7"	"N"	0
104	0.999208547685002	"AUROC"	" CYP3A4"	"RF"	6	"Random"	"Cutoff value: 6"	"N"	0.815217391304348
108	0.974520596590909	"AUROC"	" CYP3A4"	"RF"	6	"Random"	"Cutoff value: 5"	"N"	0.815217391304348
110	0.997796143250689	"AUROC"	" CYP3A4"	"RF"	6	"Random"	"Cutoff value: 7"	"N"	0.815217391304348
112	0.665660511363636	"AUROC"	" CYP3A4"	"RF"	7	"Scaffold"	"Cutoff value: 6"	"N"	1.90217391304348
116	0.857277882797732	"AUROC"	" CYP3A4"	"RF"	7	"Scaffold"	"Cutoff value: 5"	"N"	1.90217391304348
118	0.645027624309392	"AUROC"	" CYP3A4"	"RF"	7	"Scaffold"	"Cutoff value: 7"	"N"	1.90217391304348
120	0.950162513542795	"AUROC"	" CYP3A4"	"RF"	7	"Random"	"Cutoff value: 6"	"N"	0.815217391304348
124	0.895134137069621	"AUROC"	" CYP3A4"	"RF"	7	"Random"	"Cutoff value: 5"	"N"	0.815217391304348
126	0.993272655322517	"AUROC"	" CYP3A4"	"RF"	7	"Random"	"Cutoff value: 7"	"N"	0.815217391304348
128	0.765013774104683	"AUROC"	" CYP3A4"	"RF"	8	"Scaffold"	"Cutoff value: 6"	"N"	0.543478260869565
132	0.913692162417375	"AUROC"	" CYP3A4"	"RF"	8	"Scaffold"	"Cutoff value: 5"	"N"	0.543478260869565
134	0.889344262295082	"AUROC"	" CYP3A4"	"RF"	8	"Scaffold"	"Cutoff value: 7"	"N"	0.543478260869565
136	0.997214484679666	"AUROC"	" CYP3A4"	"RF"	8	"Random"	"Cutoff value: 6"	"N"	0.815217391304348
140	0.925555555555556	"AUROC"	" CYP3A4"	"RF"	8	"Random"	"Cutoff value: 5"	"N"	0.815217391304348
142	0.966391184573003	"AUROC"	" CYP3A4"	"RF"	8	"Random"	"Cutoff value: 7"	"N"	0.815217391304348
144	0.703296703296703	"AUROC"	" CYP3A4"	"RF"	9	"Scaffold"	"Cutoff value: 6"	"N"	0
148	0.837847222222222	"AUROC"	" CYP3A4"	"RF"	9	"Scaffold"	"Cutoff value: 5"	"N"	0
150	0.622950819672131	"AUROC"	" CYP3A4"	"RF"	9	"Scaffold"	"Cutoff value: 7"	"N"	0
152	0.787217579696688	"AUROC"	" CYP3A4"	"RF"	9	"Random"	"Cutoff value: 6"	"N"	0
156	0.807533964594483	"AUROC"	" CYP3A4"	"RF"	9	"Random"	"Cutoff value: 5"	"N"	0
158	0.982965009208103	"AUROC"	" CYP3A4"	"RF"	9	"Random"	"Cutoff value: 7"	"N"	0
160	0.995535714285714	"AUROC"	" CYP3A4"	"RF"	10	"Scaffold"	"Cutoff value: 6"	"N"	0
164	0.925874769797422	"AUROC"	" CYP3A4"	"RF"	10	"Scaffold"	"Cutoff value: 5"	"N"	0
166	0.997596153846154	"AUROC"	" CYP3A4"	"RF"	10	"Scaffold"	"Cutoff value: 7"	"N"	0
168	0.811979166666667	"AUROC"	" CYP3A4"	"RF"	10	"Random"	"Cutoff value: 6"	"N"	0.815217391304348
172	0.963579499596449	"AUROC"	" CYP3A4"	"RF"	10	"Random"	"Cutoff value: 5"	"N"	0.815217391304348
174	0.817651098901099	"AUROC"	" CYP3A4"	"RF"	10	"Random"	"Cutoff value: 7"	"N"	0.815217391304348
176	0.954297820823244	"AUROC"	" CYP3A4"	"RF"	11	"Scaffold"	"Cutoff value: 6"	"N"	0
180	0.864347468093866	"AUROC"	" CYP3A4"	"RF"	11	"Scaffold"	"Cutoff value: 5"	"N"	0
182	0.970742534301856	"AUROC"	" CYP3A4"	"RF"	11	"Scaffold"	"Cutoff value: 7"	"N"	0
184	0.999313186813187	"AUROC"	" CYP3A4"	"RF"	11	"Random"	"Cutoff value: 6"	"N"	0.543478260869565
188	0.948212351029252	"AUROC"	" CYP3A4"	"RF"	11	"Random"	"Cutoff value: 5"	"N"	0.543478260869565
190	1	"AUROC"	" CYP3A4"	"RF"	11	"Random"	"Cutoff value: 7"	"N"	0.543478260869565
192	0.513317191283293	"AUROC"	" CYP3A4"	"RF"	12	"Scaffold"	"Cutoff value: 6"	"N"	2.44565217391304
196	0.80046511627907	"AUROC"	" CYP3A4"	"RF"	12	"Scaffold"	"Cutoff value: 5"	"N"	2.44565217391304
198	0.244505494505494	"AUROC"	" CYP3A4"	"RF"	12	"Scaffold"	"Cutoff value: 7"	"N"	2.44565217391304
200	0.97075208913649	"AUROC"	" CYP3A4"	"RF"	12	"Random"	"Cutoff value: 6"	"N"	0.815217391304348
204	0.922096317280453	"AUROC"	" CYP3A4"	"RF"	12	"Random"	"Cutoff value: 5"	"N"	0.815217391304348
206	0.997245179063361	"AUROC"	" CYP3A4"	"RF"	12	"Random"	"Cutoff value: 7"	"N"	0.815217391304348
208	0.952054794520548	"AUROC"	" CYP3A4"	"RF"	13	"Scaffold"	"Cutoff value: 6"	"N"	0
212	0.82544103992572	"AUROC"	" CYP3A4"	"RF"	13	"Scaffold"	"Cutoff value: 5"	"N"	0
214	0.920081967213115	"AUROC"	" CYP3A4"	"RF"	13	"Scaffold"	"Cutoff value: 7"	"N"	0
216	0.970133085731972	"AUROC"	" CYP3A4"	"RF"	13	"Random"	"Cutoff value: 6"	"N"	0.271739130434783
220	0.930992736077482	"AUROC"	" CYP3A4"	"RF"	13	"Random"	"Cutoff value: 5"	"N"	0.271739130434783
222	0.995251286110012	"AUROC"	" CYP3A4"	"RF"	13	"Random"	"Cutoff value: 7"	"N"	0.271739130434783
224	1	"AUROC"	" CYP3A4"	"RF"	14	"Scaffold"	"Cutoff value: 6"	"N"	0.543478260869565
228	0.870833333333333	"AUROC"	" CYP3A4"	"RF"	14	"Scaffold"	"Cutoff value: 5"	"N"	0.543478260869565
230	0.998633879781421	"AUROC"	" CYP3A4"	"RF"	14	"Scaffold"	"Cutoff value: 7"	"N"	0.543478260869565
232	0.996316758747698	"AUROC"	" CYP3A4"	"RF"	14	"Random"	"Cutoff value: 6"	"N"	0
236	0.868744098205855	"AUROC"	" CYP3A4"	"RF"	14	"Random"	"Cutoff value: 5"	"N"	0
238	0.999313186813187	"AUROC"	" CYP3A4"	"RF"	14	"Random"	"Cutoff value: 7"	"N"	0
240	0.81257957728546	"AUROC"	" CYP3A4"	"RF"	15	"Scaffold"	"Cutoff value: 6"	"N"	1.08695652173913
244	0.750431034482759	"AUROC"	" CYP3A4"	"RF"	15	"Scaffold"	"Cutoff value: 5"	"N"	1.08695652173913
246	0.872485298669143	"AUROC"	" CYP3A4"	"RF"	15	"Scaffold"	"Cutoff value: 7"	"N"	1.08695652173913
248	0.94622905027933	"AUROC"	" CYP3A4"	"RF"	15	"Random"	"Cutoff value: 6"	"N"	1.35869565217391
252	0.898046628859483	"AUROC"	" CYP3A4"	"RF"	15	"Random"	"Cutoff value: 5"	"N"	1.35869565217391
254	0.943830570902394	"AUROC"	" CYP3A4"	"RF"	15	"Random"	"Cutoff value: 7"	"N"	1.35869565217391
256	0.71038715769594	"AUROC"	" CYP3A4"	"RF"	16	"Scaffold"	"Cutoff value: 6"	"N"	1.6304347826087
260	0.776148582600195	"AUROC"	" CYP3A4"	"RF"	16	"Scaffold"	"Cutoff value: 5"	"N"	1.6304347826087
262	0.845138888888889	"AUROC"	" CYP3A4"	"RF"	16	"Scaffold"	"Cutoff value: 7"	"N"	1.6304347826087
264	0.999208547685002	"AUROC"	" CYP3A4"	"RF"	16	"Random"	"Cutoff value: 6"	"N"	0.271739130434783
268	0.935458096590909	"AUROC"	" CYP3A4"	"RF"	16	"Random"	"Cutoff value: 5"	"N"	0.271739130434783
270	1	"AUROC"	" CYP3A4"	"RF"	16	"Random"	"Cutoff value: 7"	"N"	0.271739130434783
272	0.913498622589532	"AUROC"	" CYP3A4"	"RF"	17	"Scaffold"	"Cutoff value: 6"	"N"	0
276	0.692361111111111	"AUROC"	" CYP3A4"	"RF"	17	"Scaffold"	"Cutoff value: 5"	"N"	0
278	0.929258241758242	"AUROC"	" CYP3A4"	"RF"	17	"Scaffold"	"Cutoff value: 7"	"N"	0
280	0.913804945054945	"AUROC"	" CYP3A4"	"RF"	17	"Random"	"Cutoff value: 6"	"N"	0
284	0.941620111731844	"AUROC"	" CYP3A4"	"RF"	17	"Random"	"Cutoff value: 5"	"N"	0
286	0.758904109589041	"AUROC"	" CYP3A4"	"RF"	17	"Random"	"Cutoff value: 7"	"N"	0
288	0.704109589041096	"AUROC"	" CYP3A4"	"RF"	18	"Scaffold"	"Cutoff value: 6"	"N"	0
292	0.841709537000396	"AUROC"	" CYP3A4"	"RF"	18	"Scaffold"	"Cutoff value: 5"	"N"	0
294	1	"AUROC"	" CYP3A4"	"RF"	18	"Scaffold"	"Cutoff value: 7"	"N"	0
296	0.975558659217877	"AUROC"	" CYP3A4"	"RF"	18	"Random"	"Cutoff value: 6"	"N"	0.543478260869565
300	0.842887931034483	"AUROC"	" CYP3A4"	"RF"	18	"Random"	"Cutoff value: 5"	"N"	0.543478260869565
302	1	"AUROC"	" CYP3A4"	"RF"	18	"Random"	"Cutoff value: 7"	"N"	0.543478260869565
304	0.717847249703205	"AUROC"	" CYP3A4"	"RF"	19	"Scaffold"	"Cutoff value: 6"	"N"	0
308	0.739080255681818	"AUROC"	" CYP3A4"	"RF"	19	"Scaffold"	"Cutoff value: 5"	"N"	0
310	0.948145604395604	"AUROC"	" CYP3A4"	"RF"	19	"Scaffold"	"Cutoff value: 7"	"N"	0
312	0.93213296398892	"AUROC"	" CYP3A4"	"RF"	19	"Random"	"Cutoff value: 6"	"N"	1.35869565217391
316	0.893329981565276	"AUROC"	" CYP3A4"	"RF"	19	"Random"	"Cutoff value: 5"	"N"	1.35869565217391
318	0.948484848484848	"AUROC"	" CYP3A4"	"RF"	19	"Random"	"Cutoff value: 7"	"N"	1.35869565217391
320	0.85199841709537	"AUROC"	" CYP3A4"	"RF"	20	"Scaffold"	"Cutoff value: 6"	"N"	0
324	0.766381766381766	"AUROC"	" CYP3A4"	"RF"	20	"Scaffold"	"Cutoff value: 5"	"N"	0
326	0.95564738292011	"AUROC"	" CYP3A4"	"RF"	20	"Scaffold"	"Cutoff value: 7"	"N"	0
328	0.739090064995357	"AUROC"	" CYP3A4"	"RF"	20	"Random"	"Cutoff value: 6"	"N"	0.271739130434783
332	0.845720476706392	"AUROC"	" CYP3A4"	"RF"	20	"Random"	"Cutoff value: 5"	"N"	0.271739130434783
334	0.852670349907919	"AUROC"	" CYP3A4"	"RF"	20	"Random"	"Cutoff value: 7"	"N"	0.271739130434783
336	0.732965009208103	"AUROC"	" CYP3A4"	"RF"	21	"Scaffold"	"Cutoff value: 6"	"N"	0.543478260869565
340	0.768375468164794	"AUROC"	" CYP3A4"	"RF"	21	"Scaffold"	"Cutoff value: 5"	"N"	0.543478260869565
