"X"	"metric_score"	"metric_name"	"mol_prop"	"model_name"	"fold"	"split_type"	"task"	"edge_removed"	"edge_pct"
360	0.927377266696152	"AUROC"	"KOR"	"RF"	22	"Random"	"cutoff6"	" Original"	6.90690690690691
361	0.94529603876949	"AUROC"	"KOR"	"RF"	22	"Random"	"cutoff6"	"Edge Cases Removed"	6.90690690690691
368	0.927982695810565	"AUROC"	"KOR"	"RF"	23	" Scaffold"	"cutoff6"	" Original"	2.69461077844311
369	0.939111608446045	"AUROC"	"KOR"	"RF"	23	" Scaffold"	"cutoff6"	"Edge Cases Removed"	2.69461077844311
376	0.925055874064717	"AUROC"	"KOR"	"RF"	23	"Random"	"cutoff6"	" Original"	5.70570570570571
377	0.953805135338782	"AUROC"	"KOR"	"RF"	23	"Random"	"cutoff6"	"Edge Cases Removed"	5.70570570570571
384	0.831547053769276	"AUROC"	"KOR"	"RF"	24	" Scaffold"	"cutoff6"	" Original"	9.88023952095808
385	0.839041095890411	"AUROC"	"KOR"	"RF"	24	" Scaffold"	"cutoff6"	"Edge Cases Removed"	9.88023952095808
392	0.92215621177704	"AUROC"	"KOR"	"RF"	24	"Random"	"cutoff6"	" Original"	6.90690690690691
393	0.952682851399412	"AUROC"	"KOR"	"RF"	24	"Random"	"cutoff6"	"Edge Cases Removed"	6.90690690690691
400	0.884365671641791	"AUROC"	"KOR"	"RF"	25	" Scaffold"	"cutoff6"	" Original"	8.98203592814371
401	0.909558957535994	"AUROC"	"KOR"	"RF"	25	" Scaffold"	"cutoff6"	"Edge Cases Removed"	8.98203592814371
408	0.909638282518492	"AUROC"	"KOR"	"RF"	25	"Random"	"cutoff6"	" Original"	4.2042042042042
409	0.926377328577091	"AUROC"	"KOR"	"RF"	25	"Random"	"cutoff6"	"Edge Cases Removed"	4.2042042042042
416	0.884228761040355	"AUROC"	"KOR"	"RF"	26	" Scaffold"	"cutoff6"	" Original"	3.59281437125748
417	0.890529642545772	"AUROC"	"KOR"	"RF"	26	" Scaffold"	"cutoff6"	"Edge Cases Removed"	3.59281437125748
424	0.924209330770575	"AUROC"	"KOR"	"RF"	26	"Random"	"cutoff6"	" Original"	7.50750750750751
425	0.948607568027211	"AUROC"	"KOR"	"RF"	26	"Random"	"cutoff6"	"Edge Cases Removed"	7.50750750750751
432	0.842579431438127	"AUROC"	"KOR"	"RF"	27	" Scaffold"	"cutoff6"	" Original"	4.49101796407186
433	0.855177304964539	"AUROC"	"KOR"	"RF"	27	" Scaffold"	"cutoff6"	"Edge Cases Removed"	4.49101796407186
440	0.942097676044033	"AUROC"	"KOR"	"RF"	27	"Random"	"cutoff6"	" Original"	6.30630630630631
441	0.96002435064935	"AUROC"	"KOR"	"RF"	27	"Random"	"cutoff6"	"Edge Cases Removed"	6.30630630630631
448	0.887388695315525	"AUROC"	"KOR"	"RF"	28	" Scaffold"	"cutoff6"	" Original"	5.98802395209581
449	0.914048423423424	"AUROC"	"KOR"	"RF"	28	" Scaffold"	"cutoff6"	"Edge Cases Removed"	5.98802395209581
456	0.935939643347051	"AUROC"	"KOR"	"RF"	28	"Random"	"cutoff6"	" Original"	5.40540540540541
457	0.945684288276881	"AUROC"	"KOR"	"RF"	28	"Random"	"cutoff6"	"Edge Cases Removed"	5.40540540540541
464	0.952515946137491	"AUROC"	"KOR"	"RF"	29	" Scaffold"	"cutoff6"	" Original"	1.49700598802395
465	0.957761429841019	"AUROC"	"KOR"	"RF"	29	" Scaffold"	"cutoff6"	"Edge Cases Removed"	1.49700598802395
472	0.924722891566265	"AUROC"	"KOR"	"RF"	29	"Random"	"cutoff6"	" Original"	5.40540540540541
473	0.940787260289335	"AUROC"	"KOR"	"RF"	29	"Random"	"cutoff6"	"Edge Cases Removed"	5.40540540540541
