"rep_1"	"rep_2"	"metric_name"	"mol_prop"	"split_type"	"p_value"	"stats_method"	"p_value_group"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"Glycogen"	" Scaffold"	1.47723487058011e-09	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"Glycogen"	" Scaffold"	0.66810637961831	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"Glycogen"	" Scaffold"	0.790147056174559	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"Glycogen"	" Scaffold"	0.000136524284332858	"ranksums"	"<0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"Glycogen"	" Scaffold"	0.00652159522961408	"ranksums"	"<0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"Glycogen"	" Scaffold"	1.47723487058011e-09	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"Glycogen"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"HERG"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"HERG"	" Scaffold"	0.375043623558613	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"HERG"	" Scaffold"	0.0227980810495788	"ranksums"	"<0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"HERG"	" Scaffold"	0.813005287611997	"ranksums"	">=0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"HERG"	" Scaffold"	8.93338459269216e-05	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"HERG"	" Scaffold"	0.383055045845856	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"HERG"	" Scaffold"	0.375043623558613	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"HERG"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"HERG"	" Scaffold"	0.00393953765505759	"ranksums"	"<0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"HERG"	" Scaffold"	0.26117582460728	"ranksums"	">=0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"HERG"	" Scaffold"	4.91490859414578e-06	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"HERG"	" Scaffold"	0.859183914274438	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"HERG"	" Scaffold"	0.0227980810495788	"ranksums"	"<0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"HERG"	" Scaffold"	0.00393953765505759	"ranksums"	"<0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"HERG"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"HERG"	" Scaffold"	0.0863464464119469	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"HERG"	" Scaffold"	0.0475786020471988	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"HERG"	" Scaffold"	0.00412842501613132	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"HERG"	" Scaffold"	0.813005287611997	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"HERG"	" Scaffold"	0.26117582460728	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"HERG"	" Scaffold"	0.0863464464119469	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"HERG"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"HERG"	" Scaffold"	0.000366575678090335	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"HERG"	" Scaffold"	0.219782260816141	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"HERG"	" Scaffold"	8.93338459269216e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"HERG"	" Scaffold"	4.91490859414578e-06	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"HERG"	" Scaffold"	0.0475786020471988	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"HERG"	" Scaffold"	0.000366575678090335	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"HERG"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"HERG"	" Scaffold"	5.27348258948524e-06	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"HERG"	" Scaffold"	0.383055045845856	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"HERG"	" Scaffold"	0.859183914274438	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"HERG"	" Scaffold"	0.00412842501613132	"ranksums"	"<0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"HERG"	" Scaffold"	0.219782260816141	"ranksums"	">=0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"HERG"	" Scaffold"	5.27348258948524e-06	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"HERG"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"JAK2"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"JAK2"	" Scaffold"	0.711672625487313	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"JAK2"	" Scaffold"	3.65997992895071e-07	"ranksums"	"<0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"JAK2"	" Scaffold"	0.000245856875452165	"ranksums"	"<0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"JAK2"	" Scaffold"	7.76173468960547e-11	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"JAK2"	" Scaffold"	0.0320535901106827	"ranksums"	"<0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"JAK2"	" Scaffold"	0.711672625487313	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"JAK2"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"JAK2"	" Scaffold"	1.23903204794598e-06	"ranksums"	"<0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"JAK2"	" Scaffold"	0.00067282950584858	"ranksums"	"<0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"JAK2"	" Scaffold"	1.04155088815095e-10	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"JAK2"	" Scaffold"	0.0546088652321406	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"JAK2"	" Scaffold"	3.65997992895071e-07	"ranksums"	"<0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"JAK2"	" Scaffold"	1.23903204794598e-06	"ranksums"	"<0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"JAK2"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"JAK2"	" Scaffold"	0.00375853192477805	"ranksums"	"<0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"JAK2"	" Scaffold"	1.29229610567306e-05	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"JAK2"	" Scaffold"	0.000144931382771462	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"JAK2"	" Scaffold"	0.000245856875452165	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"JAK2"	" Scaffold"	0.00067282950584858	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"JAK2"	" Scaffold"	0.00375853192477805	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"JAK2"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"JAK2"	" Scaffold"	2.12839236281228e-09	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"JAK2"	" Scaffold"	0.131551611214182	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"JAK2"	" Scaffold"	7.76173468960547e-11	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"JAK2"	" Scaffold"	1.04155088815095e-10	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"JAK2"	" Scaffold"	1.29229610567306e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"JAK2"	" Scaffold"	2.12839236281228e-09	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"JAK2"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"JAK2"	" Scaffold"	3.64317105026695e-10	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"JAK2"	" Scaffold"	0.0320535901106827	"ranksums"	"<0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"JAK2"	" Scaffold"	0.0546088652321406	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"JAK2"	" Scaffold"	0.000144931382771462	"ranksums"	"<0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"JAK2"	" Scaffold"	0.131551611214182	"ranksums"	">=0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"JAK2"	" Scaffold"	3.64317105026695e-10	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"JAK2"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"LCK"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"LCK"	" Scaffold"	0.0785186518194306	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"LCK"	" Scaffold"	0.160163936901791	"ranksums"	">=0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"LCK"	" Scaffold"	0.442017913975686	"ranksums"	">=0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"LCK"	" Scaffold"	5.38895483794356e-07	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"LCK"	" Scaffold"	0.72271979157106	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"LCK"	" Scaffold"	0.0785186518194306	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"LCK"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"LCK"	" Scaffold"	0.00296185322384854	"ranksums"	"<0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"LCK"	" Scaffold"	0.0153233302434195	"ranksums"	"<0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"LCK"	" Scaffold"	7.43858705279277e-09	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"LCK"	" Scaffold"	0.26117582460728	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"LCK"	" Scaffold"	0.160163936901791	"ranksums"	">=0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"LCK"	" Scaffold"	0.00296185322384854	"ranksums"	"<0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"LCK"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"LCK"	" Scaffold"	0.604838651327524	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"LCK"	" Scaffold"	1.58126757191298e-05	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"LCK"	" Scaffold"	0.131551611214182	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"LCK"	" Scaffold"	0.442017913975686	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"LCK"	" Scaffold"	0.0153233302434195	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"LCK"	" Scaffold"	0.604838651327524	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"LCK"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"LCK"	" Scaffold"	9.19323673132505e-06	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"LCK"	" Scaffold"	0.307669013707975	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"LCK"	" Scaffold"	5.38895483794356e-07	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"LCK"	" Scaffold"	7.43858705279277e-09	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"LCK"	" Scaffold"	1.58126757191298e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"LCK"	" Scaffold"	9.19323673132505e-06	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"LCK"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"LCK"	" Scaffold"	1.33475933195642e-06	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"LCK"	" Scaffold"	0.72271979157106	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"LCK"	" Scaffold"	0.26117582460728	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"LCK"	" Scaffold"	0.131551611214182	"ranksums"	">=0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"LCK"	" Scaffold"	0.307669013707975	"ranksums"	">=0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"LCK"	" Scaffold"	1.33475933195642e-06	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"LCK"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"Monoamine"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"Monoamine"	" Scaffold"	0.859183914274438	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"Monoamine"	" Scaffold"	0.813005287611997	"ranksums"	">=0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"Monoamine"	" Scaffold"	0.847587480259332	"ranksums"	">=0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"Monoamine"	" Scaffold"	4.78850167745837e-05	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"Monoamine"	" Scaffold"	0.678900536466896	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"Monoamine"	" Scaffold"	0.859183914274438	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"Monoamine"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"Monoamine"	" Scaffold"	0.813005287611997	"ranksums"	">=0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"Monoamine"	" Scaffold"	0.72271979157106	"ranksums"	">=0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"Monoamine"	" Scaffold"	1.80708780270684e-05	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"Monoamine"	" Scaffold"	0.72271979157106	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"Monoamine"	" Scaffold"	0.813005287611997	"ranksums"	">=0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"Monoamine"	" Scaffold"	0.813005287611997	"ranksums"	">=0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"Monoamine"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"Monoamine"	" Scaffold"	0.505859178079598	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"Monoamine"	" Scaffold"	3.20704027752022e-06	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"Monoamine"	" Scaffold"	0.847587480259332	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"Monoamine"	" Scaffold"	0.847587480259332	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"Monoamine"	" Scaffold"	0.72271979157106	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"Monoamine"	" Scaffold"	0.505859178079598	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Monoamine"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Monoamine"	" Scaffold"	1.58126757191298e-05	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"Monoamine"	" Scaffold"	0.416135847078279	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"Monoamine"	" Scaffold"	4.78850167745837e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"Monoamine"	" Scaffold"	1.80708780270684e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"Monoamine"	" Scaffold"	3.20704027752022e-06	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Monoamine"	" Scaffold"	1.58126757191298e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Monoamine"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"Monoamine"	" Scaffold"	3.20704027752022e-06	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"Monoamine"	" Scaffold"	0.678900536466896	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"Monoamine"	" Scaffold"	0.72271979157106	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"Monoamine"	" Scaffold"	0.847587480259332	"ranksums"	">=0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"Monoamine"	" Scaffold"	0.416135847078279	"ranksums"	">=0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"Monoamine"	" Scaffold"	3.20704027752022e-06	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"Monoamine"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"Vanilloid"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"Vanilloid"	" Scaffold"	0.941072349139827	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"Vanilloid"	" Scaffold"	0.00887470724358224	"ranksums"	"<0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"Vanilloid"	" Scaffold"	0.193248378918784	"ranksums"	">=0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"Vanilloid"	" Scaffold"	9.89854166780288e-07	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"Vanilloid"	" Scaffold"	0.58436242209071	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"Vanilloid"	" Scaffold"	0.941072349139827	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"Vanilloid"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"Vanilloid"	" Scaffold"	0.00520192154044832	"ranksums"	"<0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"Vanilloid"	" Scaffold"	0.155810161610851	"ranksums"	">=0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"Vanilloid"	" Scaffold"	1.0241093891198e-07	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"Vanilloid"	" Scaffold"	0.534635240703929	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"Vanilloid"	" Scaffold"	0.00887470724358224	"ranksums"	"<0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"Vanilloid"	" Scaffold"	0.00520192154044832	"ranksums"	"<0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"Vanilloid"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"Vanilloid"	" Scaffold"	0.155810161610851	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"Vanilloid"	" Scaffold"	1.93121116964054e-05	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"Vanilloid"	" Scaffold"	9.49730301429274e-05	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"Vanilloid"	" Scaffold"	0.193248378918784	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"Vanilloid"	" Scaffold"	0.155810161610851	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"Vanilloid"	" Scaffold"	0.155810161610851	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Vanilloid"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Vanilloid"	" Scaffold"	3.13058210199886e-07	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"Vanilloid"	" Scaffold"	0.0180053510254157	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"Vanilloid"	" Scaffold"	9.89854166780288e-07	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"Vanilloid"	" Scaffold"	1.0241093891198e-07	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"Vanilloid"	" Scaffold"	1.93121116964054e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Vanilloid"	" Scaffold"	3.13058210199886e-07	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Vanilloid"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"Vanilloid"	" Scaffold"	8.48722495644837e-10	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"Vanilloid"	" Scaffold"	0.58436242209071	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"Vanilloid"	" Scaffold"	0.534635240703929	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"Vanilloid"	" Scaffold"	9.49730301429274e-05	"ranksums"	"<0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"Vanilloid"	" Scaffold"	0.0180053510254157	"ranksums"	"<0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"Vanilloid"	" Scaffold"	8.48722495644837e-10	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"Vanilloid"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"erbB1"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"erbB1"	" Scaffold"	0.646724577343484	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"erbB1"	" Scaffold"	4.26655443220908e-06	"ranksums"	"<0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"erbB1"	" Scaffold"	0.000100947188812739	"ranksums"	"<0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"erbB1"	" Scaffold"	3.87871447590138e-11	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"erbB1"	" Scaffold"	0.468797586246096	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"erbB1"	" Scaffold"	0.646724577343484	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"erbB1"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"erbB1"	" Scaffold"	1.14992747348483e-06	"ranksums"	"<0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"erbB1"	" Scaffold"	4.78850167745837e-05	"ranksums"	"<0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"erbB1"	" Scaffold"	4.28553928406064e-11	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"erbB1"	" Scaffold"	0.351636969005001	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"erbB1"	" Scaffold"	4.26655443220908e-06	"ranksums"	"<0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"erbB1"	" Scaffold"	1.14992747348483e-06	"ranksums"	"<0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"erbB1"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"erbB1"	" Scaffold"	0.219782260816141	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"erbB1"	" Scaffold"	1.1483348024864e-10	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"erbB1"	" Scaffold"	0.000327375625579428	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"erbB1"	" Scaffold"	0.000100947188812739	"ranksums"	"<0.05"
